I,DM_DEFAULT_ENCODING,1,19,commons-codec,a7c97274a35913bae9b3856e301c8dcf16acc36f,778eb5418ac6627e67ffd69252d45f8f9fb2284a,src/test/java/org/apache/commons/codec/net/URLCodecTest.java,190,190,622088ba07b5b9452b73e2b2867549540e431732,src/test/java/org/apache/commons/codec/net/URLCodecTest.java,testEncodeUrlWithNullBitSet()V,NO_FIELD,fixed
D,SF_SWITCH_NO_DEFAULT,2,19,commons-codec,0a7bbe29d8ecc70ecb84c7f515ffc2e9394b0a75,0a7bbe29d8ecc70ecb84c7f515ffc2e9394b0a75,src/main/java/org/apache/commons/codec/binary/Base32.java,384,424,5cd45cca92b4ba31d55f2e5d28aacf2a5d3fca22,src/main/java/org/apache/commons/codec/binary/Base32.java,encode([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,NO_FIELD,fixed
I,DM_DEFAULT_ENCODING,1,19,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,c82fe35c48bd0082c16644d16d82d1be79d6b9d1,src/test/java/org/apache/commons/codec/binary/Base64Test.java,447,447,2ae03e1633ec0a79761b215e8eae2574106bec99,src/test/java/org/apache/commons/codec/binary/Base64Test.java,testKnownEncodings()V,NO_FIELD,fixed
I,DM_DEFAULT_ENCODING,1,19,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,f983a961455efed4dbfbfb7623e43941ba8d31e3,src/test/java/org/apache/commons/codec/binary/Base64Test.java,944,944,afc89ebca46a71a9a3a91c9ddea6e17b49282479,src/test/java/org/apache/commons/codec/binary/Base64Test.java,testTriplets()V,NO_FIELD,fixed
I,DM_DEFAULT_ENCODING,1,19,commons-codec,a7c97274a35913bae9b3856e301c8dcf16acc36f,778eb5418ac6627e67ffd69252d45f8f9fb2284a,src/test/java/org/apache/commons/codec/binary/Base64Test.java,267,267,622088ba07b5b9452b73e2b2867549540e431732,src/test/java/org/apache/commons/codec/binary/Base64Test.java,testDecodePadOnly()V,NO_FIELD,fixed
D,INT_VACUOUS_BIT_OPERATION,2,17,commons-codec,4008ff9e49715f77cd6ac956b358160b7e416e69,fc393f7bdf6c971cb0dcd977d3015ad5ce524149,src/main/java/org/apache/commons/codec/digest/UnixCrypt.java,420,420,ace1dc41eb128bc0de794b376f446d276f80ef72,src/main/java/org/apache/commons/codec/digest/UnixCrypt.java,desSetKey([B)[I,NO_FIELD,fixed
D,SF_SWITCH_NO_DEFAULT,2,19,commons-codec,3f41cf1609fae7c8848beb0655bcf67132c7a277,176957dc93615f8d0760b354f149af4d8944ad9d,src/main/java/org/apache/commons/codec/binary/Base32.java,324,353,dbb4fe76bfb52518173c4c24e045ead9be1749ab,src/main/java/org/apache/commons/codec/binary/Base32.java,decode([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,NO_FIELD,fixed
C,RV_ABSOLUTE_VALUE_OF_RANDOM_INT,1,7,commons-codec,536ede39c1bd58ae4aa6138103746b94164287ee,982ece6cf0e165bab50586020cf845d20e0a68f0,src/main/java/org/apache/commons/codec/digest/UnixCrypt.java,241,241,f5b26b6aa2b1ab2cb3e7587d0940991b577e1511,src/main/java/org/apache/commons/codec/digest/UnixCrypt.java,crypt([BLjava/lang/String;)Ljava/lang/String;,NO_FIELD,fixed
V,MS_PKGPROTECT,2,18,commons-codec,4cc8b66909d3f530f8509785dfb958d71526f3f0,b0117669677f27a448c8fcafcd1430e2e0a5c3db,src/java/org/apache/commons/codec/language/Soundex.java,50,50,1221af62021d2be25cd161dd8678368b6d785a72,src/java/org/apache/commons/codec/language/Soundex.java,NO_METHOD,US_ENGLISH_MAPPING,fixed
I,DM_DEFAULT_ENCODING,1,19,commons-codec,9a84b3a53b37204c6ae9549ba41037c60f15479b,ef6023c551fc6144fa1f8ac776236dfd712a7a39,src/test/java/org/apache/commons/codec/digest/MurmurHash3Test.java,458,458,f40005ad5a9c892fa8d216b12029a49062224351,src/test/java/org/apache/commons/codec/digest/MurmurHash3Test.java,testHash64()V,NO_FIELD,fixed
D,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,3,20,commons-codec,7028095497c29edde3c0f320080f7d4aa5b22c98,31a3522f4eaf9a94e11fba52fab15e34b70906cf,src/java/org/apache/commons/codec/net/URLCodec.java,69,69,95de62c7b90ad22b4051f3d4f61d99cec59ec487,src/java/org/apache/commons/codec/net/URLCodec.java,NO_METHOD,ESCAPE_CHAR,fixed
C,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,11,commons-codec,40a63e663caec98771885f8ea4f10c016cce89fe,40a63e663caec98771885f8ea4f10c016cce89fe,src/main/java/org/apache/commons/codec/language/Metaphone.java,94,94,66ba506f5ca0000e8be37b09b053bc58449fc1bd,src/main/java/org/apache/commons/codec/language/Metaphone.java,metaphone(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,fixed
I,DM_DEFAULT_ENCODING,1,19,commons-codec,2ae03e1633ec0a79761b215e8eae2574106bec99,f983a961455efed4dbfbfb7623e43941ba8d31e3,src/test/java/org/apache/commons/codec/binary/Base64Test.java,400,400,afc89ebca46a71a9a3a91c9ddea6e17b49282479,src/test/java/org/apache/commons/codec/binary/Base64Test.java,testIgnoringNonBase64InDecode()V,NO_FIELD,fixed
D,DLS_DEAD_LOCAL_STORE,3,20,commons-codec,114830d0f1c0ae96b9b546849e2766694fd3e1e4,114830d0f1c0ae96b9b546849e2766694fd3e1e4,src/main/java/org/apache/commons/codec/binary/Base64.java,370,370,1a3a1b306faec5e317c8be2ebb9e54244f6ab57d,src/main/java/org/apache/commons/codec/binary/Base64.java,encode([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,NO_FIELD,fixed
B,RR_NOT_CHECKED,2,16,commons-codec,9a84b3a53b37204c6ae9549ba41037c60f15479b,0cf3f1169a635c59e27e18598269ccb6ece395a8,src/test/java/org/apache/commons/codec/binary/Base32InputStreamTest.java,446,446,5a03f5a493240f26f27ccabe6b8ac7b701c2d5c5,src/test/java/org/apache/commons/codec/binary/Base32InputStreamTest.java,testReadOutOfBounds()V,NO_FIELD,fixed
D,SF_SWITCH_FALLTHROUGH,2,17,commons-codec,2bcdfd86643761c239ec40e6e1e2f05855a07f95,1490fbf959fc0e7bc5d8be43250689ebf625942d,src/main/java/org/apache/commons/codec/digest/MurmurHash3.java,934,936,1645ab953ce98bffaff2424cd0b3d2501e21b04f,src/main/java/org/apache/commons/codec/digest/MurmurHash3.java,end()I,NO_FIELD,fixed
I,DM_DEFAULT_ENCODING,1,19,commons-codec,9a84b3a53b37204c6ae9549ba41037c60f15479b,2b0fecf0fc85fcf69ac76419fe1dafe7c8e988f4,src/main/java/org/apache/commons/codec/digest/MurmurHash3.java,249,249,627b5fde397040acbf234bc132cc0f7cfaf4673e,src/main/java/org/apache/commons/codec/digest/MurmurHash3.java,hash32(Ljava/lang/String;)I,NO_FIELD,fixed
D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,9a84b3a53b37204c6ae9549ba41037c60f15479b,9f1b740a17f0d54366edfb45df0636b8e302666a,src/main/java/org/apache/commons/codec/binary/StringUtils.java,94,94,e09b236f8850133dd9687d4a0e345e2ffbf79cd1,src/main/java/org/apache/commons/codec/binary/StringUtils.java,getBytes(Ljava/lang/String;Ljava/nio/charset/Charset;)[B,NO_FIELD,fixed
P,URF_UNREAD_FIELD,3,20,commons-codec,ddc7143ed89a6c92bbafb89bbe8e1fc4937a878c,40dee74b30d97410fa0e31b08d484be489afa510,src/java/org/apache/commons/codec/language/bm/PhoneticEngine.java,303,303,cc17109d2cce8ca52f484dde84c38f8ae51a2f63,src/java/org/apache/commons/codec/language/bm/PhoneticEngine.java,NO_METHOD,languageSet,fixed
