file,unknown,fixed,disappear,unfixed
src/main/java/org/apache/commons/digester3/annotations/utils/Annotations.java,,,,1
src/main/java/org/apache/commons/digester3/binder/AbstractRulesModule.java,,3,,
src/main/java/org/apache/commons/digester3/binder/DigesterLoader.java,,1,,
src/main/java/org/apache/commons/digester3/binder/FactoryCreateBuilder.java,,,,11
src/main/java/org/apache/commons/digester3/binder/LinkedRuleBuilder.java,,2,,
src/main/java/org/apache/commons/digester3/internal/DigesterImpl.java,,,,
src/main/java/org/apache/commons/digester3/internal/rulesbinder/PluginCreateRuleBuilderImpl.java,,,,1
src/main/java/org/apache/commons/digester3/parser/GenericParser.java,,,,
src/main/java/org/apache/commons/digester3/parser/XercesParser.java,,,,
src/main/java/org/apache/commons/digester3/plugins/PluginContext.java,,3,,9
src/main/java/org/apache/commons/digester3/plugins/PluginDeclarationRule.java,,,,1
src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromClass.java,,3,,9
src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromDfltClass.java,,2,,6
src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromDfltMethod.java,,1,,3
src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromDfltResource.java,,1,,3
src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromFile.java,,1,,3
src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromMethod.java,,1,,3
src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromResource.java,,1,,3
src/main/java/org/apache/commons/digester3/plugins/strategies/FinderSetProperties.java,,2,,6
src/main/java/org/apache/commons/digester3/plugins/strategies/LoaderFromStream.java,,,,9
src/main/java/org/apache/commons/digester3/rule/CallMethodRule.java,,1,,6
src/main/java/org/apache/commons/digester3/rule/SetNestedPropertiesRule.java,,,,4
src/main/java/org/apache/commons/digester3/rules/RegexRules.java,,,,5
src/main/java/org/apache/commons/digester3/xmlrules/DigesterRuleParser.java,,9,,36
src/main/java/org/apache/commons/digester3/xmlrules/FromXmlRulesModule.java,,4,,
src/main/java/org/apache/commons/digester3/xmlrules/IncludeRule.java,,2,,9
src/main/java/org/apache/commons/digester3/xmlrules/XmlRulesModule.java,,,,9
src/main/java/org/apache/commons/digester3/xmlrules/metaparser/XmlRulesModule.java,,,,1
