categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,mark-vtype
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,efbed848bdd699d69b05eb66b9c632f996166796,src/java/org/apache/commons/pool2/PoolUtils.java,927,927,722dfc67da6e621e17579841bd5eb7beb48f69cb,src/java/org/apache/commons/pool2/PoolUtils.java,invalidateObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,fixed,18,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,52c204075f41c7fe3a56da4018e277b23f3119dd,257bb4bb10e85205fd0d5b694e1b4dd0fea7bc07,src/java/org/apache/commons/pool2/PoolUtils.java,1077,1077,fae140e9adb072a8d04447dfb2ede845d4ee760b,src/java/org/apache/commons/pool2/PoolUtils.java,invalidateObject(Ljava/lang/Object;)V,NO_FIELD,fixed,77,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,58136246b29d73073da55af49a999699db8d6410,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,301,301,3419b0dee3f784d4a58ea787445df8e7586eb481,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,NO_METHOD,_totIdle,fixed,304,TP
DODGY_CODE,ICAST_IDIV_CAST_TO_DOUBLE,2,17,commons-pool,ca839f3c8d85ba74f7e741d77de5dc1253bcd910,7f173c51d3b52acc4f7c6b2b9ffdbb6817f43a9b,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1735,1735,487c238520f910e9094d868734f8ded635cacae7,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,getMeanFromStatsCache(Ljava/util/LinkedList;)J,NO_FIELD,fixed,38,TP
Multithreaded correctness,UG_SYNC_SET_UNSYNC_GET,2,14,commons-pool,bea3f6dbd05126b0b0f96e1a6b2d122a1a19f50e,1d9841352d62965b217bd051203f4da0cb6916d9,src/java/org/apache/commons/pool/impl/SoftReferenceObjectPool.java,347,347,565b811cfb42e90af9c1435d0437aedc3946b30c,src/java/org/apache/commons/pool/impl/SoftReferenceObjectPool.java,getFactory()Lorg/apache/commons/pool/PoolableObjectFactory;,NO_FIELD,fixed,8,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,52c204075f41c7fe3a56da4018e277b23f3119dd,257bb4bb10e85205fd0d5b694e1b4dd0fea7bc07,src/java/org/apache/commons/pool2/PoolUtils.java,1217,1217,fae140e9adb072a8d04447dfb2ede845d4ee760b,src/java/org/apache/commons/pool2/PoolUtils.java,invalidateObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,fixed,77,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,aaa1f86d0fced3054d9f4d40cb65e1a6f2be678e,6d9eadeb731a8fb7fb5034226234d79ece33c836,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,1694,1694,2314139866be7446f94de4129cb4703572d5ac15,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,addObject()V,NO_FIELD,fixed,4,TP
CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,5,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a50b8505d05e8fa5c0434ef263cba2de5920a195,src/main/java/org/apache/commons/pool2/PoolUtils.java,1173,1173,4e23d54aa18c5ec234716b1e7526431a89ee3a94,src/main/java/org/apache/commons/pool2/PoolUtils.java,passivateObject(Ljava/lang/Object;)V,NO_FIELD,fixed,142,TP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,a6ace71ffb7d3aece837c29befadef409604ef39,81e055707a4ef6da311fd88a07b891bcd8a576ed,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1404,1404,e8fcb365f69bc56fa9b1b08599cc776d95b712c0,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,clearOldest()V,_poolMap,fixed,953,TP
PERFORMANCE,DM_NUMBER_CTOR,2,18,commons-pool,e8fcb365f69bc56fa9b1b08599cc776d95b712c0,a71f1f6e8cd608641a01ae2b6ffeb89e1c36f16d,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,543,543,ed62d59f0ad644838c90991b99f7f09ab13f9530,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,decrementActiveCount(Ljava/lang/Object;)V,NO_FIELD,fixed,222,TP
PERFORMANCE,DM_NUMBER_CTOR,2,18,commons-pool,52c204075f41c7fe3a56da4018e277b23f3119dd,d6169f0b8bd947fde2533a6ab106345913eb603b,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,438,438,8559a2587a3ac288618166b576f93de94d587dcc,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,incrementActiveCount(Ljava/lang/Object;)V,NO_FIELD,fixed,0,TP
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-pool,f337409059e168a2fdecb8e4531a2f1358e32a10,52ae00d4ec5eda73564e349f52957d8045d8356c,src/main/java/org/apache/commons/pool2/PoolUtils.java,702,702,7a203b4975d09f38a738e53d163ae7ac52ea2b01,src/main/java/org/apache/commons/pool2/PoolUtils.java,run()V,NO_FIELD,fixed,189,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,89f9a68b9cfc8d03e9e363ad1d0edb7636445ef9,2a218f35420fe75636b317308490f155ff6be9ee,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,946,946,878ba5ddc25f45a81e7443f1541e84b44b1fd3e1,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,NO_METHOD,_whenExhaustedAction,fixed,1,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,efbed848bdd699d69b05eb66b9c632f996166796,src/java/org/apache/commons/pool2/PoolUtils.java,804,804,722dfc67da6e621e17579841bd5eb7beb48f69cb,src/java/org/apache/commons/pool2/PoolUtils.java,invalidateObject(Ljava/lang/Object;)V,NO_FIELD,fixed,18,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,efbed848bdd699d69b05eb66b9c632f996166796,src/java/org/apache/commons/pool2/PoolUtils.java,913,913,722dfc67da6e621e17579841bd5eb7beb48f69cb,src/java/org/apache/commons/pool2/PoolUtils.java,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,fixed,18,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,52c204075f41c7fe3a56da4018e277b23f3119dd,257bb4bb10e85205fd0d5b694e1b4dd0fea7bc07,src/java/org/apache/commons/pool2/PoolUtils.java,1059,1059,fae140e9adb072a8d04447dfb2ede845d4ee760b,src/java/org/apache/commons/pool2/PoolUtils.java,returnObject(Ljava/lang/Object;)V,NO_FIELD,fixed,77,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,9e7bbf1bfbb8adff3de089bfa24d0c5d97ea3093,11cc34bb753f385f43c8d73a8ead3a771a4cf339,src/java/org/apache/commons/pool2/impl/StackObjectPoolFactory.java,70,70,21d43524f48cfec9d86615964b85f4067ede1261,src/java/org/apache/commons/pool2/impl/StackObjectPoolFactory.java,NO_METHOD,initIdleCapacity,fixed,55,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,9e7bbf1bfbb8adff3de089bfa24d0c5d97ea3093,ca6d8d746920aed5dba0026748f7e8d5c36cc648,src/java/org/apache/commons/pool2/impl/StackObjectPoolFactory.java,68,68,3c83cba53a06f7609f6c6feace34bf506f9b0a18,src/java/org/apache/commons/pool2/impl/StackObjectPoolFactory.java,NO_METHOD,maxSleeping,fixed,0,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,4e57e776793f89e45d0cb3051a7617f565e3fdc3,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,389,389,a09ca1327c33159c8fec20f1b10c6660e16a53f3,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,borrowObject(Ljava/lang/Object;J)Ljava/lang/Object;,NO_FIELD,fixed,1978,TP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,564334a3b2a0c9716c7ada87b9bd790fb44f747e,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,804,804,db15a295e120fcd5d5ad74207d03edf09b24bb19,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,reuseCapacity()V,poolMap,fixed,1553,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,1baeb5d1f5e3ba4f3b376ee595d51fd605c591c0,94d95028ff6e34026279a81695bacf7f0cba7b61,src/java/org/apache/commons/pool2/PoolUtils.java,763,763,e6c95c4f83c49896f3daad5e48b758502efd61e1,src/java/org/apache/commons/pool2/PoolUtils.java,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,fixed,229,TP
CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,5,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a50b8505d05e8fa5c0434ef263cba2de5920a195,src/main/java/org/apache/commons/pool2/PoolUtils.java,1001,1001,4e23d54aa18c5ec234716b1e7526431a89ee3a94,src/main/java/org/apache/commons/pool2/PoolUtils.java,getNumIdle()I,NO_FIELD,fixed,142,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,9b6ee5ebd49859f77bbec32ed327a656193f15f1,6566a1a6d4d57e4bb6d4765512b46729bcc99c67,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1096,1096,9a9f3f4059da32e16d0a8bde529edbd8324f4bf3,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,NO_METHOD,_testOnReturn,fixed,1,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,53dfcaae67ffff1c9aa4429cbb400339def73e02,445693e4a83d8f7a8b68a0d4ca56602b4f5837c9,src/main/java/org/apache/commons/pool2/impl/DefaultPooledObject.java,269,269,af5ea35fe4cf6b6c81b4fea662df517df60a6da4,src/main/java/org/apache/commons/pool2/impl/DefaultPooledObject.java,NO_METHOD,borrowedBy,fixed,0,TP
CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,5,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a50b8505d05e8fa5c0434ef263cba2de5920a195,src/main/java/org/apache/commons/pool2/PoolUtils.java,959,959,4e23d54aa18c5ec234716b1e7526431a89ee3a94,src/main/java/org/apache/commons/pool2/PoolUtils.java,addObject(Ljava/lang/Object;)V,NO_FIELD,fixed,142,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,9b6ee5ebd49859f77bbec32ed327a656193f15f1,81737ddc05adef8a2d184add6665ae74cbe91d19,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,240,240,ae901d52cb1d89cf6d12d66065c871afd793333c,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,invalidateObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,fixed,17,TP
CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,5,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a50b8505d05e8fa5c0434ef263cba2de5920a195,src/main/java/org/apache/commons/pool2/PoolUtils.java,926,926,4e23d54aa18c5ec234716b1e7526431a89ee3a94,src/main/java/org/apache/commons/pool2/PoolUtils.java,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,fixed,142,TP
CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,5,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a50b8505d05e8fa5c0434ef263cba2de5920a195,src/main/java/org/apache/commons/pool2/PoolUtils.java,942,942,4e23d54aa18c5ec234716b1e7526431a89ee3a94,src/main/java/org/apache/commons/pool2/PoolUtils.java,invalidateObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,fixed,142,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,a6ace71ffb7d3aece837c29befadef409604ef39,878ba5ddc25f45a81e7443f1541e84b44b1fd3e1,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1785,1785,19054ade4f38b06e4ad79eb475705ca86558a43a,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,NO_METHOD,_totalIdle,fixed,6,TP
CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,5,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a50b8505d05e8fa5c0434ef263cba2de5920a195,src/main/java/org/apache/commons/pool2/PoolUtils.java,1044,1044,4e23d54aa18c5ec234716b1e7526431a89ee3a94,src/main/java/org/apache/commons/pool2/PoolUtils.java,clear(Ljava/lang/Object;)V,NO_FIELD,fixed,142,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,f337409059e168a2fdecb8e4531a2f1358e32a10,77afafd599b15069a4920f8c0c79e4c528c081c7,src/main/java/org/apache/commons/pool2/impl/SoftReferenceObjectPool.java,300,300,db7c2ae33204b0535b041bdaff44be622001aefd,src/main/java/org/apache/commons/pool2/impl/SoftReferenceObjectPool.java,addObject()V,NO_FIELD,fixed,189,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,efbed848bdd699d69b05eb66b9c632f996166796,src/java/org/apache/commons/pool2/PoolUtils.java,843,843,722dfc67da6e621e17579841bd5eb7beb48f69cb,src/java/org/apache/commons/pool2/PoolUtils.java,close()V,NO_FIELD,fixed,18,TP
CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,5,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a50b8505d05e8fa5c0434ef263cba2de5920a195,src/main/java/org/apache/commons/pool2/PoolUtils.java,1262,1262,4e23d54aa18c5ec234716b1e7526431a89ee3a94,src/main/java/org/apache/commons/pool2/PoolUtils.java,validateObject(Ljava/lang/Object;Ljava/lang/Object;)Z,NO_FIELD,fixed,142,TP
DODGY_CODE,ICAST_IDIV_CAST_TO_DOUBLE,2,17,commons-pool,ca839f3c8d85ba74f7e741d77de5dc1253bcd910,7f173c51d3b52acc4f7c6b2b9ffdbb6817f43a9b,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,1295,1295,487c238520f910e9094d868734f8ded635cacae7,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,getMeanFromStatsCache(Ljava/util/LinkedList;)J,NO_FIELD,fixed,38,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5e23f109b30b714b9b3f1c1a5db7174bc17464b9,src/java/org/apache/commons/pool/impl/SoftReferenceObjectPool.java,168,168,ba43038ef8e24f438d1f2b945c3d2ed295813f33,src/java/org/apache/commons/pool/impl/SoftReferenceObjectPool.java,invalidateObject(Ljava/lang/Object;)V,NO_FIELD,fixed,353,TP
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-pool,867614829ba6b041ca6becbad0f43cb180003404,be57d5ac62318fc9db1372a206b1b0c802d48616,src/main/java/org/apache/commons/pool2/impl/BaseGenericObjectPool.java,1167,1167,0187574e9cca3ed8c07a989714da922b9697b9a0,src/main/java/org/apache/commons/pool2/impl/BaseGenericObjectPool.java,cancel()V,scheduledFuture,fixed,296,TP
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,610a2a4d1e2e38844d7bd1e7961c8d0a9265c1d3,5c156f7f4f489d2021be965dab8dcf179ee70f49,src/main/java/org/apache/commons/pool2/impl/GenericObjectPool.java,780,780,bd59e645c60167633797fa9f4e5bb77d62b64e54,src/main/java/org/apache/commons/pool2/impl/GenericObjectPool.java,evict()V,NO_FIELD,fixed,2408,TP
DODGY_CODE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,fbc4f5a16f7bf9fabd9457fdb53b79c7d6667db2,src/main/java/org/apache/commons/pool2/impl/GenericObjectPool.java,354,354,bf0a24f5336eda1a04b01c0f0fcd625ba1d1a876,src/main/java/org/apache/commons/pool2/impl/GenericObjectPool.java,borrowObject(J)Ljava/lang/Object;,NO_FIELD,fixed,186,TP
CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,5,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a50b8505d05e8fa5c0434ef263cba2de5920a195,src/main/java/org/apache/commons/pool2/PoolUtils.java,1160,1160,4e23d54aa18c5ec234716b1e7526431a89ee3a94,src/main/java/org/apache/commons/pool2/PoolUtils.java,activateObject(Ljava/lang/Object;)V,NO_FIELD,fixed,142,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,bf894beec69afce9e59342aca1d3586f3b99c53f,2690055fd6300c405de40292ca8cec06024e31d5,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1569,1569,a6ace71ffb7d3aece837c29befadef409604ef39,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,NO_METHOD,_minIdle,fixed,36,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,a6ace71ffb7d3aece837c29befadef409604ef39,878ba5ddc25f45a81e7443f1541e84b44b1fd3e1,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1585,1585,19054ade4f38b06e4ad79eb475705ca86558a43a,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,NO_METHOD,_minEvictableIdleTimeMillis,fixed,6,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,e64ba5b06141ee4a2915cdc7a1454eacd40ede52,486c26ab185361206a3df5f322efe26c4c781800,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,401,401,84fe0957a1dcab9c9b7855a9969f1e1c11ea3db9,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,NO_METHOD,config,fixed,57,TP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,e413ac37964cdbe88724b9f10feb3936860f0018,93aaf6c467a5071ba8b1d3440f39c1f37cb5b09c,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1731,1731,5932d4babc5c788160ddae6faa74bb4d24c43a36,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,setFactory(Lorg/apache/commons/pool/KeyedPoolableObjectFactory;)V,_poolMap,fixed,0,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,9ae636052e15be4ffd66d37a5c07ea52b2e0d939,fc3fdc3037c9a689fb0074bad24e9e861608b127,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,194,194,e92716ce7507d665ae6a1f1d2da6cffa80ea8a83,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,fixed,13,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,efbed848bdd699d69b05eb66b9c632f996166796,src/java/org/apache/commons/pool2/PoolUtils.java,1102,1102,722dfc67da6e621e17579841bd5eb7beb48f69cb,src/java/org/apache/commons/pool2/PoolUtils.java,invalidateObject(Ljava/lang/Object;)V,NO_FIELD,fixed,18,TP
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,610a2a4d1e2e38844d7bd1e7961c8d0a9265c1d3,721b335a239125549fde0b4be5c0d764541ceea6,src/main/java/org/apache/commons/pool2/impl/GenericObjectPool.java,780,780,be57d5ac62318fc9db1372a206b1b0c802d48616,src/main/java/org/apache/commons/pool2/impl/GenericObjectPool.java,evict()V,NO_FIELD,fixed,2385,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,16a2ef563c9d87253a2347628f796776d0987851,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1077,1077,094266f6a51a974ffb6dc264bcb6f7c13801fd96,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,fixed,302,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-pool,094266f6a51a974ffb6dc264bcb6f7c13801fd96,58136246b29d73073da55af49a999699db8d6410,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1017,1017,3419b0dee3f784d4a58ea787445df8e7586eb481,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,NO_METHOD,_testOnReturn,fixed,2,TP
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,f337409059e168a2fdecb8e4531a2f1358e32a10,a37d7215daf63d894a4f2d293096ec800638d50e,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1022,1022,7433cd43fb44e8656cf7a21f033e5f5ffb5f65aa,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,evict()V,NO_FIELD,fixed,289,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,9b6ee5ebd49859f77bbec32ed327a656193f15f1,81737ddc05adef8a2d184add6665ae74cbe91d19,src/java/org/apache/commons/pool/impl/SoftReferenceObjectPool.java,168,168,ae901d52cb1d89cf6d12d66065c871afd793333c,src/java/org/apache/commons/pool/impl/SoftReferenceObjectPool.java,invalidateObject(Ljava/lang/Object;)V,NO_FIELD,fixed,17,TP
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,f337409059e168a2fdecb8e4531a2f1358e32a10,77afafd599b15069a4920f8c0c79e4c528c081c7,src/main/java/org/apache/commons/pool2/impl/DefaultPooledObject.java,173,173,db7c2ae33204b0535b041bdaff44be622001aefd,src/main/java/org/apache/commons/pool2/impl/DefaultPooledObject.java,endEvictionTest(Ljava/util/Deque;)Z,NO_FIELD,fixed,189,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,52c204075f41c7fe3a56da4018e277b23f3119dd,257bb4bb10e85205fd0d5b694e1b4dd0fea7bc07,src/java/org/apache/commons/pool2/PoolUtils.java,1280,1280,fae140e9adb072a8d04447dfb2ede845d4ee760b,src/java/org/apache/commons/pool2/PoolUtils.java,close()V,NO_FIELD,fixed,77,TP
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,f760383e3aabad0142cbfa51bd06306265bb60cd,f959d1f0b053bd8c05282b99ab92d2cf09501af9,src/main/java/org/apache/commons/pool2/impl/GenericObjectPool.java,625,625,610a2a4d1e2e38844d7bd1e7961c8d0a9265c1d3,src/main/java/org/apache/commons/pool2/impl/GenericObjectPool.java,evict()V,NO_FIELD,fixed,261,TP
CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,5,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a50b8505d05e8fa5c0434ef263cba2de5920a195,src/main/java/org/apache/commons/pool2/PoolUtils.java,1015,1015,4e23d54aa18c5ec234716b1e7526431a89ee3a94,src/main/java/org/apache/commons/pool2/PoolUtils.java,getNumActive()I,NO_FIELD,fixed,142,TP
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,4f9912974fff05b614e6c81bb4d862fcfb552c3d,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,1117,1117,f760383e3aabad0142cbfa51bd06306265bb60cd,src/java/org/apache/commons/pool2/impl/GenericObjectPool.java,evict()V,NO_FIELD,fixed,0,TP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,3dd6ccec778c95b615cdb2eab611fbb81551ed8c,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1833,1833,8078849cded627116508cab2e16c62011f585f5c,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,setFactory(Lorg/apache/commons/pool2/KeyedPoolableObjectFactory;)V,_poolMap,fixed,0,TP
Multithreaded correctness,NO_NOTIFY_NOT_NOTIFYALL,3,17,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,4dd81fd0f9b475145230c1c9e5d2648eadbe66fb,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1262,1262,a71ef13a68e280a8f65207ae96de3e8b9ecef92a,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,allocate()V,NO_FIELD,fixed,18,TP
CORRECTNESS,RV_RETURN_VALUE_IGNORED,2,5,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a50b8505d05e8fa5c0434ef263cba2de5920a195,src/main/java/org/apache/commons/pool2/PoolUtils.java,785,785,4e23d54aa18c5ec234716b1e7526431a89ee3a94,src/main/java/org/apache/commons/pool2/PoolUtils.java,addObject()V,NO_FIELD,fixed,142,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,f5f7c7985da6aca648b330f071bff9220cc6c6b7,4dd81fd0f9b475145230c1c9e5d2648eadbe66fb,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1615,1615,a71ef13a68e280a8f65207ae96de3e8b9ecef92a,src/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,addObjectToPool(Ljava/lang/Object;Ljava/lang/Object;Z)V,NO_FIELD,fixed,18,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,52c204075f41c7fe3a56da4018e277b23f3119dd,257bb4bb10e85205fd0d5b694e1b4dd0fea7bc07,src/java/org/apache/commons/pool2/PoolUtils.java,839,839,fae140e9adb072a8d04447dfb2ede845d4ee760b,src/java/org/apache/commons/pool2/PoolUtils.java,close()V,NO_FIELD,fixed,77,TP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,5fa15059d050fa3a0ae4393de38d43af82395489,137b3d210c4f0aa99646be092f0769903aa17040,src/java/org/apache/commons/pool2/PoolUtils.java,759,759,2a4d08004b2718e5d1baf939e19ab1ff62a1bd08,src/java/org/apache/commons/pool2/PoolUtils.java,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,fixed,0,TP
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,16a2ef563c9d87253a2347628f796776d0987851,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,908,908,094266f6a51a974ffb6dc264bcb6f7c13801fd96,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,borrowObject(Ljava/lang/Object;)Ljava/lang/Object;,NO_FIELD,fixed,302,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,3,20,commons-pool,9b6ee5ebd49859f77bbec32ed327a656193f15f1,6566a1a6d4d57e4bb6d4765512b46729bcc99c67,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,301,301,9a9f3f4059da32e16d0a8bde529edbd8324f4bf3,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,NO_METHOD,_totIdle,fixed,1,TP
