categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,location_count,method_count,file_count,mark-vtype,mark-category,mark-all
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,f760383e3aabad0142cbfa51bd06306265bb60cd,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,937,937,,,evict()V,NO_FIELD,unfixed,686,4,29,148,FP,FP,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,e557832fc9121958049abe831f28c83fdc67394d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1326,1326,,,getNumWaitersByKey()Ljava/util/Map;,poolMap,unfixed,96,4,17,148,UNKNOWN,UNKNOWN,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,e557832fc9121958049abe831f28c83fdc67394d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,1356,1356,,,listAllObjects()Ljava/util/Map;,poolMap,unfixed,96,4,17,148,UNKNOWN,UNKNOWN,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,390,390,,,borrowObject(Ljava/lang/Object;J)Ljava/lang/Object;,NO_FIELD,unfixed,686,8,30,148,FP,FP,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,775,775,,,reuseCapacity()V,poolMap,unfixed,686,4,17,148,FP,FP,FP
DODGY_CODE,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,610a2a4d1e2e38844d7bd1e7961c8d0a9265c1d3,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericObjectPool.java,787,787,,,evict()V,NO_FIELD,unfixed,425,4,33,63,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/GenericObjectPool.java,468,468,,,borrowObject(J)Ljava/lang/Object;,NO_FIELD,unfixed,686,6,22,63,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,db48e1b24cf528d142956fe81b1f5110a9556ccc,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/SoftReferenceObjectPool.java,299,299,,,addObject()V,NO_FIELD,unfixed,545,18,24,60,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,db48e1b24cf528d142956fe81b1f5110a9556ccc,adeb72a5f67fc8c433ce8b5fd32e9321ab772ee7,src/main/java/org/apache/commons/pool2/impl/SoftReferenceObjectPool.java,224,224,,,returnObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,545,16,22,60,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,964,964,,,invalidateObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,124,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,094266f6a51a974ffb6dc264bcb6f7c13801fd96,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,830,830,,,returnObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,1481,5,94,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,1355,1355,,,close()V,NO_FIELD,unfixed,1783,5,186,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,1583,1583,,,invalidateObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,125,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,1570,1570,,,returnObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,94,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,1123,1123,,,returnObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,94,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,1292,1292,,,invalidateObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,124,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,1712,1712,,,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,93,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,841,841,,,invalidateObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,125,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,1725,1725,,,invalidateObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,124,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,1034,1034,,,close()V,NO_FIELD,unfixed,1783,5,186,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,2385,2385,,,close()V,NO_FIELD,unfixed,1783,5,186,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,2152,2152,,,invalidateObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,125,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,2191,2191,,,close()V,NO_FIELD,unfixed,1783,5,186,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,1141,1141,,,invalidateObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,125,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,1273,1273,,,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,93,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,880,880,,,close()V,NO_FIELD,unfixed,1783,5,186,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,2325,2325,,,invalidateObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,124,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,950,950,,,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,93,653,FP,FP,FP
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,1496,1496,,,run()V,NO_FIELD,unfixed,1783,5,31,653,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,c15275ae33ab1bcfb83892678bcf6f0f2c46d2f1,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/PoolUtils.java,1183,1183,,,close()V,NO_FIELD,unfixed,278,5,186,653,FP,FP,FP
BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,19,commons-pool,c46728a98690e86b4fab24295d044f20e8ba17f1,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/CursorableLinkedList.java,973,1006,,,NO_METHOD,NO_FIELD,unfixed,1546,10,71,71,FP,FP,FP
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,c46728a98690e86b4fab24295d044f20e8ba17f1,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/CursorableLinkedList.java,1122,1212,,,NO_METHOD,NO_FIELD,unfixed,1546,5,71,71,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,8ec3f1044c2a15091c66d8abcc7d2fe7f0653d0a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,2008,2008,,,evict()V,NO_FIELD,unfixed,281,5,23,516,FP,FP,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,e8fcb365f69bc56fa9b1b08599cc776d95b712c0,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1852,1852,,,setFactory(Lorg/apache/commons/pool/KeyedPoolableObjectFactory;)V,_poolMap,unfixed,9,5,26,516,UNKNOWN,UNKNOWN,UNKNOWN
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,e8fcb365f69bc56fa9b1b08599cc776d95b712c0,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1409,1409,,,clearOldest()V,_poolMap,unfixed,9,4,46,516,UNKNOWN,UNKNOWN,UNKNOWN
BAD_PRACTICE,EQ_COMPARETO_USE_OBJECT_EQUALS,2,16,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,2348,2355,,,compareTo(Lorg/apache/commons/pool/impl/GenericKeyedObjectPool$ObjectTimestampPair;)I,NO_FIELD,unfixed,1783,5,31,516,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,094266f6a51a974ffb6dc264bcb6f7c13801fd96,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1592,1592,,,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,1481,4,33,516,FP,FP,FP
Multithreaded correctness,NO_NOTIFY_NOT_NOTIFYALL,3,17,commons-pool,1b80d343ca28618318e7c13760913ad91dca78c5,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1328,1328,,,allocate()V,NO_FIELD,unfixed,908,4,56,516,FP,FP,FP
Multithreaded correctness,NO_NOTIFY_NOT_NOTIFYALL,3,17,commons-pool,808745b77cb65c7a1e82bb38d5260a77cc3850d0,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1823,1823,,,close()V,NO_FIELD,unfixed,38,10,18,516,FP,FP,UNKNOWN
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,b6c88ba6c0b1dc32649eb106f71c02139e0910f4,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,2170,2170,,,debugInfo()Ljava/lang/String;,_poolMap,unfixed,906,5,20,516,FP,FP,FP
Multithreaded correctness,NN_NAKED_NOTIFY,2,14,commons-pool,1b80d343ca28618318e7c13760913ad91dca78c5,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1306,1306,,,allocate()V,NO_FIELD,unfixed,908,4,56,516,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1787,1787,,,preparePool(Ljava/lang/Object;Z)V,NO_FIELD,unfixed,1783,5,32,516,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,16a2ef563c9d87253a2347628f796776d0987851,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,2388,2388,,,run()V,NO_FIELD,unfixed,1481,6,35,516,FP,FP,FP
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,207,2747,,,NO_METHOD,NO_FIELD,unfixed,1783,32,51,516,FP,FP,FP
Multithreaded correctness,NN_NAKED_NOTIFY,2,14,commons-pool,808745b77cb65c7a1e82bb38d5260a77cc3850d0,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1823,1823,,,close()V,NO_FIELD,unfixed,38,10,18,516,FP,FP,UNKNOWN
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,094266f6a51a974ffb6dc264bcb6f7c13801fd96,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1686,1686,,,addObjectToPool(Ljava/lang/Object;Ljava/lang/Object;Z)V,NO_FIELD,unfixed,1481,4,31,516,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,61de3790709556f2f9cc0b0e24d973b06978dbed,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1755,1755,,,addObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,954,5,31,516,FP,FP,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,e8fcb365f69bc56fa9b1b08599cc776d95b712c0,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericKeyedObjectPool.java,1377,1377,,,clear()V,_poolMap,unfixed,9,4,35,516,UNKNOWN,UNKNOWN,UNKNOWN
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1398,1398,,,returnObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,4,31,281,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a6ace71ffb7d3aece837c29befadef409604ef39,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1615,1615,,,evict()V,NO_FIELD,unfixed,962,4,33,281,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1776,1776,,,run()V,NO_FIELD,unfixed,1783,6,37,281,FP,FP,FP
Multithreaded correctness,NO_NOTIFY_NOT_NOTIFYALL,3,17,commons-pool,89f9a68b9cfc8d03e9e363ad1d0edb7636445ef9,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1272,1272,,,allocate()V,NO_FIELD,unfixed,957,9,48,281,FP,FP,FP
Multithreaded correctness,NN_NAKED_NOTIFY,2,14,commons-pool,89f9a68b9cfc8d03e9e363ad1d0edb7636445ef9,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1258,1258,,,allocate()V,NO_FIELD,unfixed,957,7,48,281,FP,FP,FP
Multithreaded correctness,NN_NAKED_NOTIFY,2,14,commons-pool,808745b77cb65c7a1e82bb38d5260a77cc3850d0,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1503,1503,,,close()V,NO_FIELD,unfixed,38,8,18,281,FP,FP,UNKNOWN
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1467,1467,,,addObjectToPool(Ljava/lang/Object;Z)V,NO_FIELD,unfixed,1783,4,31,281,FP,FP,FP
Multithreaded correctness,NO_NOTIFY_NOT_NOTIFYALL,3,17,commons-pool,808745b77cb65c7a1e82bb38d5260a77cc3850d0,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1503,1503,,,close()V,NO_FIELD,unfixed,38,8,18,281,FP,FP,UNKNOWN
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,192,2091,,,NO_METHOD,NO_FIELD,unfixed,1783,32,43,281,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,ba43038ef8e24f438d1f2b945c3d2ed295813f33,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/GenericObjectPool.java,1698,1698,,,addObject()V,NO_FIELD,unfixed,1430,4,33,281,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/SoftReferenceObjectPool.java,196,196,,,returnObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,31,115,FP,FP,FP
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/SoftReferenceObjectPool.java,55,378,,,NO_METHOD,NO_FIELD,unfixed,1783,16,35,115,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/SoftReferenceObjectPool.java,252,252,,,addObject()V,NO_FIELD,unfixed,1783,5,31,115,FP,FP,FP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,3,20,commons-pool,62e7ef4c8cdf6600dd73c42d0f17bad12cec32e2,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,576,576,,,NO_METHOD,_totActive,unfixed,489,4,67,272,FP,FP,FP
PERFORMANCE,DM_NUMBER_CTOR,2,18,commons-pool,e8fcb365f69bc56fa9b1b08599cc776d95b712c0,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,523,523,,,incrementActiveCount(Ljava/lang/Object;)V,NO_FIELD,unfixed,9,6,11,272,UNKNOWN,UNKNOWN,UNKNOWN
PERFORMANCE,DM_NUMBER_CTOR,2,18,commons-pool,e8fcb365f69bc56fa9b1b08599cc776d95b712c0,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,543,543,,,decrementActiveCount(Ljava/lang/Object;)V,NO_FIELD,unfixed,9,6,11,272,UNKNOWN,UNKNOWN,UNKNOWN
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,447,447,,,toString()Ljava/lang/String;,_pools,unfixed,1783,5,31,272,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,421,421,,,destroyStack(Ljava/lang/Object;Ljava/util/Stack;)V,NO_FIELD,unfixed,1783,5,31,272,FP,FP,FP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,3,20,commons-pool,62e7ef4c8cdf6600dd73c42d0f17bad12cec32e2,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,583,583,,,NO_METHOD,_totIdle,unfixed,489,5,67,272,FP,FP,FP
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,64,651,,,NO_METHOD,NO_FIELD,unfixed,1783,49,67,272,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,ba43038ef8e24f438d1f2b945c3d2ed295813f33,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,295,295,,,addObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,1430,5,29,272,FP,FP,FP
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,387,387,,,clear()V,_pools,unfixed,1783,5,31,272,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,ba43038ef8e24f438d1f2b945c3d2ed295813f33,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/StackKeyedObjectPool.java,226,226,,,returnObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,unfixed,1430,5,37,272,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/StackObjectPool.java,382,382,,,addObject()V,NO_FIELD,unfixed,1783,5,31,146,FP,FP,FP
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/StackObjectPool.java,62,467,,,NO_METHOD,NO_FIELD,unfixed,1783,33,35,146,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/StackObjectPool.java,259,259,,,returnObject(Ljava/lang/Object;)V,NO_FIELD,unfixed,1783,5,31,146,FP,FP,FP
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-pool,a19fdf3adc2cc90eed11f9d14578e99eca8fc13a,5013576a0fdfbf554f03e6dd320840f61c9372a4,src/java/org/apache/commons/pool/impl/StackObjectPool.java,309,309,,,clear()V,NO_FIELD,unfixed,1783,5,31,146,FP,FP,FP
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
