B,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/PoolUtils.java,1481,1481,,,invalidateObject(Ljava/lang/Object;)V,NO_FIELD,
B,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/PoolUtils.java,1657,1657,,,invalidateObject(Ljava/lang/Object;Ljava/lang/Object;)V,NO_FIELD,
B,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/PoolUtils.java,1526,1526,,,close()V,NO_FIELD,
B,DE_MIGHT_IGNORE,3,19,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/PoolUtils.java,1727,1727,,,close()V,NO_FIELD,
D,REC_CATCH_EXCEPTION,3,20,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/PoolUtils.java,683,683,,,run()V,NO_FIELD,
B,CO_ABSTRACT_SELF,3,19,commons-pool,4a0ab98cc0d1b7633a8ad1a556e5469522561042,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/PooledObject.java,-1,-1,,,NO_METHOD,NO_FIELD,
I,DM_DEFAULT_ENCODING,1,19,commons-pool,610a2a4d1e2e38844d7bd1e7961c8d0a9265c1d3,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/AbandonedConfig.java,178,178,,,<init>()V,NO_FIELD,
M,VO_VOLATILE_INCREMENT,1,12,commons-pool,7507253f0cf2067b34956d7438e2798e00caa107,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/DefaultPooledObject.java,191,191,,,allocate()Z,borrowedCount,
B,EQ_COMPARETO_USE_OBJECT_EQUALS,2,16,commons-pool,d51ca44e5bfa703d69796f7896e8cadaec7d8f13,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/DefaultPooledObject.java,40,40,,,compareTo(Ljava/lang/Object;)I,NO_FIELD,
D,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/DefaultPooledObject.java,172,172,,,endEvictionTest(Ljava/util/Deque;)Z,NO_FIELD,
P,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,4f9912974fff05b614e6c81bb4d862fcfb552c3d,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,792,792,,,reuseCapacity()V,poolMap,
P,WMI_WRONG_MAP_ITERATOR,2,18,commons-pool,44c914a2648699722fe8082aeaa247a2e7ff8288,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,730,730,,,clearOldest()V,poolMap,
D,UCF_USELESS_CONTROL_FLOW,3,20,commons-pool,f760383e3aabad0142cbfa51bd06306265bb60cd,a28d908dd2087d47137953952dbae83c0f48e3b7,src/main/java/org/apache/commons/pool2/impl/GenericKeyedObjectPool.java,954,954,,,evict()V,NO_FIELD,
