,fixed max,fixed min,fixed average,fixed median,fixed-cnt,unfixed max,unfixed min,unfixed average,unfixed median,unfixed-cnt
1,2.0,0.0,1.8,2.0,9.0,65.0
2,277.0,0.0,155.69230769230768,277.0,62.0,456.0
3,19.0,0.0,7.285714285714286,4.0,11.0,408.0
