categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,location_count,method_count,file_count,mark-vtype,mark-category,mark-all
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,ed369e4c4cf837cfda18e9d0560091241a2c4109,src/main/java/org/apache/commons/net/tftp/TFTPErrorPacket.java,158,158,,,_newDatagram(Ljava/net/DatagramPacket;[B)Ljava/net/DatagramPacket;,NO_FIELD,unfixed,50,17,17,37,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,ed369e4c4cf837cfda18e9d0560091241a2c4109,src/main/java/org/apache/commons/net/tftp/TFTPErrorPacket.java,197,197,,,newDatagram()Ljava/net/DatagramPacket;,NO_FIELD,unfixed,50,17,18,37,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,ed369e4c4cf837cfda18e9d0560091241a2c4109,src/main/java/org/apache/commons/net/tftp/TFTPRequestPacket.java,223,223,,,newDatagram()Ljava/net/DatagramPacket;,NO_FIELD,unfixed,50,17,18,37,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,ed369e4c4cf837cfda18e9d0560091241a2c4109,src/main/java/org/apache/commons/net/tftp/TFTPRequestPacket.java,187,187,,,_newDatagram(Ljava/net/DatagramPacket;[B)Ljava/net/DatagramPacket;,NO_FIELD,unfixed,50,17,17,37,FP,UNKNOWN,UNKNOWN
BAD_PRACTICE,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,2,16,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,ed369e4c4cf837cfda18e9d0560091241a2c4109,src/main/java/org/apache/commons/net/util/Base64.java,884,887,,,encode(Ljava/lang/Object;)Ljava/lang/Object;,NO_FIELD,unfixed,50,10,10,117,UNKNOWN,UNKNOWN,UNKNOWN
BAD_PRACTICE,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,2,16,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,ed369e4c4cf837cfda18e9d0560091241a2c4109,src/main/java/org/apache/commons/net/util/Base64.java,903,909,,,newStringUtf8([B)Ljava/lang/String;,NO_FIELD,unfixed,50,10,17,117,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,SA_FIELD_DOUBLE_ASSIGNMENT,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,ed369e4c4cf837cfda18e9d0560091241a2c4109,src/main/java/org/apache/commons/net/util/Base64.java,491,491,,,encode([BII)V,modulus,unfixed,50,16,29,117,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,SA_FIELD_DOUBLE_ASSIGNMENT,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,ed369e4c4cf837cfda18e9d0560091241a2c4109,src/main/java/org/apache/commons/net/util/Base64.java,556,556,,,decode([BII)V,modulus,unfixed,50,16,29,117,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,ed369e4c4cf837cfda18e9d0560091241a2c4109,src/main/java/org/apache/commons/net/util/Base64.java,573,580,,,decode([BII)V,NO_FIELD,unfixed,50,10,29,117,FP,UNKNOWN,UNKNOWN
BAD_PRACTICE,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,2,16,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,ed369e4c4cf837cfda18e9d0560091241a2c4109,src/main/java/org/apache/commons/net/util/Base64.java,726,728,,,getBytesUtf8(Ljava/lang/String;)[B,NO_FIELD,unfixed,50,10,17,117,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,ed369e4c4cf837cfda18e9d0560091241a2c4109,src/main/java/org/apache/commons/net/util/Base64.java,461,478,,,encode([BII)V,NO_FIELD,unfixed,50,10,29,117,FP,UNKNOWN,UNKNOWN
BAD_PRACTICE,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,2,16,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,ed369e4c4cf837cfda18e9d0560091241a2c4109,src/main/java/org/apache/commons/net/util/Base64.java,703,708,,,decode(Ljava/lang/Object;)Ljava/lang/Object;,NO_FIELD,unfixed,50,10,10,117,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,ed369e4c4cf837cfda18e9d0560091241a2c4109,src/main/java/org/apache/commons/net/util/KeyManagerUtils.java,223,223,,,getServerAliases(Ljava/lang/String;[Ljava/security/Principal;)[Ljava/lang/String;,NO_FIELD,unfixed,50,10,18,19,UNKNOWN,UNKNOWN,UNKNOWN
BAD_PRACTICE,SE_BAD_FIELD,2,16,commons-net,87ae91b48a06288678f98c4986af5114c223aae0,ed369e4c4cf837cfda18e9d0560091241a2c4109,src/main/java/org/apache/commons/net/util/ListenerList.java,-1,-1,,,NO_METHOD,__listeners,unfixed,50,17,17,17,UNKNOWN,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/PrintCommandListener.java,50,50,,,<init>(Ljava/io/PrintStream;)V,NO_FIELD,unfixed,7,10,18,79,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/PrintCommandListener.java,77,77,,,<init>(Ljava/io/PrintStream;ZC)V,NO_FIELD,unfixed,7,10,18,79,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/PrintCommandListener.java,63,63,,,<init>(Ljava/io/PrintStream;Z)V,NO_FIELD,unfixed,7,10,18,79,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/PrintCommandListener.java,92,92,,,<init>(Ljava/io/PrintStream;ZCZ)V,NO_FIELD,unfixed,7,11,18,79,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/bsd/RCommandClient.java,138,138,,,_createErrorStream()Ljava/io/InputStream;,NO_FIELD,unfixed,7,10,10,10,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/bsd/RExecClient.java,213,213,,,rexec(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)V,NO_FIELD,unfixed,7,10,10,25,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/bsd/RExecClient.java,92,92,,,_createErrorStream()Ljava/io/InputStream;,NO_FIELD,unfixed,7,10,10,25,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/daytime/DaytimeTCPClient.java,77,77,,,getTime()Ljava/lang/String;,NO_FIELD,unfixed,7,10,10,10,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/daytime/DaytimeUDPClient.java,73,73,,,getTime(Ljava/net/InetAddress;I)Ljava/lang/String;,NO_FIELD,unfixed,7,10,10,10,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,ba7cf006e30fa1f41f37c48e499e3c6f551ad648,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/finger/FingerClient.java,91,91,,,query(ZLjava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,4,10,10,21,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/finger/FingerClient.java,169,169,,,getInputStream(ZLjava/lang/String;Ljava/lang/String;)Ljava/io/InputStream;,NO_FIELD,unfixed,7,10,10,21,FP,UNKNOWN,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPClient.java,2132,2132,,,doCommandAsStrings(Ljava/lang/String;Ljava/lang/String;)[Ljava/lang/String;,NO_FIELD,unfixed,7,1,18,84,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPClient.java,2518,2518,,,listNames(Ljava/lang/String;)[Ljava/lang/String;,NO_FIELD,unfixed,7,1,19,84,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,NP_LOAD_OF_KNOWN_NULL_VALUE,3,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPClient.java,2854,2854,,,initiateListParsing(Ljava/lang/String;)Lorg/apache/commons/net/ftp/FTPListParseEngine;,NO_FIELD,unfixed,7,1,9,84,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPClient.java,1960,1960,,,featureValues(Ljava/lang/String;)[Ljava/lang/String;,NO_FIELD,unfixed,7,1,18,84,UNKNOWN,UNKNOWN,UNKNOWN
BAD_PRACTICE,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,2,16,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPHTTPClient.java,50,61,,,<init>(Ljava/lang/String;ILjava/lang/String;Ljava/lang/String;)V,NO_FIELD,unfixed,7,19,19,32,UNKNOWN,UNKNOWN,UNKNOWN
MALICIOUS_CODE,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPHTTPClient.java,57,57,,,<init>(Ljava/lang/String;ILjava/lang/String;Ljava/lang/String;)V,NO_FIELD,unfixed,7,9,19,32,FP,FP,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPHTTPClient.java,113,113,,,tunnelHandshake(Ljava/lang/String;ILjava/io/InputStream;Ljava/io/OutputStream;)V,NO_FIELD,unfixed,7,9,11,32,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPListParseEngine.java,125,125,,,readStream(Ljava/io/InputStream;Ljava/lang/String;)V,NO_FIELD,unfixed,7,10,10,10,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPSClient.java,699,699,,,execCONF([B)I,NO_FIELD,unfixed,7,6,9,136,FP,UNKNOWN,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPSClient.java,391,391,,,getEnabledCipherSuites()[Ljava/lang/String;,NO_FIELD,unfixed,7,7,18,136,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPSClient.java,735,735,,,parseADATReply(Ljava/lang/String;)[B,NO_FIELD,unfixed,7,6,18,136,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPSClient.java,413,413,,,getEnabledProtocols()[Ljava/lang/String;,NO_FIELD,unfixed,7,7,18,136,UNKNOWN,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPSClient.java,633,633,,,execADAT([B)I,NO_FIELD,unfixed,7,6,9,136,FP,UNKNOWN,UNKNOWN
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPSClient.java,247,247,,,sslNegotiation()V,NO_FIELD,unfixed,7,7,21,136,UNKNOWN,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPSClient.java,719,719,,,execENC([B)I,NO_FIELD,unfixed,7,6,9,136,FP,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/FTPSClient.java,679,679,,,execMIC([B)I,NO_FIELD,unfixed,7,6,9,136,FP,UNKNOWN,UNKNOWN
DODGY_CODE,DB_DUPLICATE_SWITCH_CLAUSES,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/parser/MLSxEntryParser.java,191,192,,,doUnixPerms(Lorg/apache/commons/net/ftp/FTPFile;Ljava/lang/String;)V,NO_FIELD,unfixed,7,10,37,39,FP,UNKNOWN,UNKNOWN
DODGY_CODE,DB_DUPLICATE_SWITCH_CLAUSES,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/parser/MLSxEntryParser.java,182,183,,,doUnixPerms(Lorg/apache/commons/net/ftp/FTPFile;Ljava/lang/String;)V,NO_FIELD,unfixed,7,10,37,39,FP,UNKNOWN,UNKNOWN
CORRECTNESS,IP_PARAMETER_IS_DEAD_BUT_OVERWRITTEN,3,11,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/parser/MVSFTPEntryParser.java,374,374,,,parseUnixList(Lorg/apache/commons/net/ftp/FTPFile;Ljava/lang/String;)Z,NO_FIELD,unfixed,7,27,37,39,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/ftp/parser/MVSFTPEntryParser.java,374,374,,,parseUnixList(Lorg/apache/commons/net/ftp/FTPFile;Ljava/lang/String;)Z,unixFTPEntryParser,unfixed,7,27,37,39,UNKNOWN,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/imap/AuthenticatingIMAPClient.java,154,154,,,auth(Lorg/apache/commons/net/imap/AuthenticatingIMAPClient$AUTH_METHOD;Ljava/lang/String;Ljava/lang/String;)Z,NO_FIELD,unfixed,7,11,11,11,FP,UNKNOWN,UNKNOWN
MALICIOUS_CODE,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/imap/IMAP.java,80,80,,,<init>()V,NO_FIELD,unfixed,7,9,17,18,FP,FP,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,837a4fce0e47aa08ca07c25488fb8e16dee024ba,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/imap/IMAPSClient.java,250,250,,,getEnabledCipherSuites()[Ljava/lang/String;,NO_FIELD,unfixed,3,9,19,58,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/imap/IMAPSClient.java,189,189,,,performSSLNegotiation()V,NO_FIELD,unfixed,7,11,19,58,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/imap/IMAPSClient.java,276,276,,,getEnabledProtocols()[Ljava/lang/String;,NO_FIELD,unfixed,7,8,18,58,UNKNOWN,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/io/FromNetASCIIInputStream.java,43,43,,,<clinit>()V,NO_FIELD,unfixed,7,10,17,17,FP,UNKNOWN,UNKNOWN
DODGY_CODE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,18,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/ArticlePointer.java,1724,1724,,,NO_METHOD,articleId,unfixed,7,19,47,47,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,2,18,commons-net,ba7cf006e30fa1f41f37c48e499e3c6f551ad648,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/ArticlePointer.java,1725,1725,,,NO_METHOD,articleNumber,unfixed,4,19,47,47,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/NNTPClient.java,1110,1110,,,listNewNewsgroups(Lorg/apache/commons/net/nntp/NewGroupsOrNewsQuery;)[Lorg/apache/commons/net/nntp/NewsgroupInfo;,NO_FIELD,unfixed,7,8,18,114,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/NNTPClient.java,1198,1198,,,listNewNews(Lorg/apache/commons/net/nntp/NewGroupsOrNewsQuery;)[Ljava/lang/String;,NO_FIELD,unfixed,7,8,18,114,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/NNTPClient.java,1042,1042,,,listNewsgroups(Ljava/lang/String;)[Lorg/apache/commons/net/nntp/NewsgroupInfo;,NO_FIELD,unfixed,7,8,18,114,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/NNTPClient.java,976,976,,,listNewsgroups()[Lorg/apache/commons/net/nntp/NewsgroupInfo;,NO_FIELD,unfixed,7,9,19,114,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/NNTPClient.java,748,748,,,listOverviewFmt()[Ljava/lang/String;,NO_FIELD,unfixed,7,8,18,114,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,DLS_DEAD_LOCAL_STORE,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/NNTPClient.java,111,111,,,__parseArticlePointer(Ljava/lang/String;Lorg/apache/commons/net/nntp/ArticleInfo;)V,NO_FIELD,unfixed,7,10,17,114,UNKNOWN,UNKNOWN,UNKNOWN
BAD_PRACTICE,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,2,16,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/ThreadContainer.java,54,76,,,flush()V,NO_FIELD,unfixed,7,8,18,22,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/Threader.java,99,99,,,buildContainer(Lorg/apache/commons/net/nntp/Threadable;)V,idTable,unfixed,7,8,22,134,UNKNOWN,UNKNOWN,UNKNOWN
BAD_PRACTICE,ES_COMPARING_STRINGS_WITH_EQ,2,11,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/Threader.java,305,305,,,gatherSubjects()V,NO_FIELD,unfixed,7,9,24,134,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/Threader.java,203,203,,,findRootSet()Lorg/apache/commons/net/nntp/ThreadContainer;,idTable,unfixed,7,8,33,134,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/Threader.java,287,287,,,gatherSubjects()V,root,unfixed,7,9,24,134,UNKNOWN,UNKNOWN,UNKNOWN
BAD_PRACTICE,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,2,16,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/Threader.java,58,90,,,thread(Ljava/lang/Iterable;)Lorg/apache/commons/net/nntp/Threadable;,NO_FIELD,unfixed,7,15,26,134,UNKNOWN,UNKNOWN,UNKNOWN
PERFORMANCE,WMI_WRONG_MAP_ITERATOR,2,18,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/Threader.java,207,207,,,findRootSet()Lorg/apache/commons/net/nntp/ThreadContainer;,idTable,unfixed,7,8,33,134,UNKNOWN,UNKNOWN,UNKNOWN
BAD_PRACTICE,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,2,16,commons-net,12c952df0694b3df19d02a0fc072d5d1910b0a63,d8f4bc0de1f04ca9a50dda3fb11cfc5c2ec5e8fd,src/main/java/org/apache/commons/net/nntp/Threader.java,98,195,,,buildContainer(Lorg/apache/commons/net/nntp/Threadable;)V,NO_FIELD,unfixed,7,20,22,134,UNKNOWN,UNKNOWN,UNKNOWN
