,fixed max,fixed min,fixed average,fixed median,fixed-cnt,unfixed max,unfixed min,unfixed average,unfixed median,unfixed-cnt
11,0.0,0.0,0.0,0.0,0.0,1.0
13,2.0,0.0,1.0,1.0,1.0,3.0
16,549.0,0.0,81.42857142857143,2.0,5.0,25.0
17,134.0,0.0,62.45454545454545,18.0,7.0,32.0
18,467.0,0.0,164.38095238095238,17.0,18.0,45.0
19,542.0,1.0,147.11627906976744,27.0,43.0,155.0
20,835.0,0.0,96.89655172413794,4.0,26.0,523.0
7,217.0,0.0,70.4,14.0,4.0,2.0
9,1.0,1.0,1.0,1.0,1.0,nan
