C,NP_GUARANTEED_DEREF,2,8,commons-dbcp,852b42b2d0b825f21c00d6e7280ea471b63d5e0d,39c091aaf515574401c0712b98ddd3483e30734d,src/java/org/apache/commons/dbcp/PoolingConnection.java,295,295,,,makeObject(Ljava/lang/Object;)Ljava/lang/Object;,_resultSetType,unknown
C,NP_GUARANTEED_DEREF,2,8,commons-dbcp,22853cbe332fabdee53133676fa088861453a404,de1f85ba76162d9364e8d616eb5cb596881a74a8,src/java/org/apache/commons/dbcp/PoolingConnection.java,292,292,,,makeObject(Ljava/lang/Object;)Ljava/lang/Object;,_resultSetType,unknown
B,DE_MIGHT_IGNORE,2,16,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,c5d92ed2a47b4ca3dcd3d21d854efad447127257,src/test/java/org/apache/commons/dbcp2/TestDelegatingPreparedStatement.java,162,162,,,testSetAsciiStreamIntegerInputStream()V,NO_FIELD,unknown
C,NP_GUARANTEED_DEREF,2,8,commons-dbcp,54598bf162d467527fcd36cace2a95d3320967bf,54598bf162d467527fcd36cace2a95d3320967bf,src/java/org/apache/commons/dbcp/PoolingConnection.java,292,292,,,makeObject(Ljava/lang/Object;)Ljava/lang/Object;,_resultSetType,unknown
C,NP_GUARANTEED_DEREF,2,8,commons-dbcp,461741311c84b29a5e61a8dac547c7e4dc00da8c,0bfc23a8e52571a06839784f30812e19088f16ae,src/java/org/apache/commons/dbcp/PoolingConnection.java,292,292,,,makeObject(Ljava/lang/Object;)Ljava/lang/Object;,_resultSetType,unknown
B,DE_MIGHT_IGNORE,2,16,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,6b811d33631392542ddf85e40c38123ceccb301b,src/test/java/org/apache/commons/dbcp2/TestDelegatingDatabaseMetaData.java,107,107,,,testDeletesAreDetectedInteger()V,NO_FIELD,unknown
C,NP_GUARANTEED_DEREF,2,8,commons-dbcp,a7255682032a530eb1eb5aa51d5470c8aad3bb5a,a7255682032a530eb1eb5aa51d5470c8aad3bb5a,src/java/org/apache/commons/dbcp/PoolingConnection.java,295,295,,,makeObject(Ljava/lang/Object;)Ljava/lang/Object;,_resultSetType,unknown
C,NP_GUARANTEED_DEREF,2,8,commons-dbcp,0d4011cbdfd364db2a7f2455cdd7f04e8c2ed091,0d4011cbdfd364db2a7f2455cdd7f04e8c2ed091,src/java/org/apache/commons/dbcp/PoolingConnection.java,295,295,,,makeObject(Ljava/lang/Object;)Ljava/lang/Object;,_resultSetType,unknown
C,NP_GUARANTEED_DEREF,2,8,commons-dbcp,1ea1024bccc968a7f57963c053f4b9f2d0f0c144,1ea1024bccc968a7f57963c053f4b9f2d0f0c144,src/java/org/apache/commons/dbcp/PoolingConnection.java,292,292,,,makeObject(Ljava/lang/Object;)Ljava/lang/Object;,_resultSetType,unknown
C,NP_GUARANTEED_DEREF,2,8,commons-dbcp,bafc9cc30328c508c4fae71a5eec4323dbb9beb6,eb1e2ba479583f386f4a68a5cd8dd147595fbca2,src/java/org/apache/commons/dbcp/PoolingConnection.java,292,292,,,makeObject(Ljava/lang/Object;)Ljava/lang/Object;,_resultSetType,unknown
C,NP_GUARANTEED_DEREF,2,8,commons-dbcp,6368d995b88ea685b8d7b074d60939c273a373a5,6368d995b88ea685b8d7b074d60939c273a373a5,src/java/org/apache/commons/dbcp/PoolingConnection.java,295,295,,,makeObject(Ljava/lang/Object;)Ljava/lang/Object;,_resultSetType,unknown
D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,c5d832dd95b403dfd8007d9055f425b2d54d097b,src/main/java/org/apache/commons/dbcp2/DelegatingCallableStatement.java,208,208,,,getBytes(Ljava/lang/String;)[B,NO_FIELD,unknown
X,OBL_UNSATISFIED_OBLIGATION,2,20,commons-dbcp,1d63534368672acce341a6a79a9d1dffbbe0d03a,5b343ad346ee1b937fadba8f66da9e0aca55bfad,src/test/java/org/apache/commons/dbcp2/TestPoolingConnection.java,92,92,,,testPrepareStatementWithResultSetHoldability()V,NO_FIELD,unknown
B,NM_CONFUSING,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/BasicDataSource.java,1436,1436,,,getUrl()Ljava/lang/String;,NO_FIELD,
B,NM_CONFUSING,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/BasicDataSource.java,1446,1446,,,getUsername()Ljava/lang/String;,NO_FIELD,
D,REC_CATCH_EXCEPTION,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/ConnectionFactoryFactory.java,65,65,,,createConnectionFactory(Lorg/apache/commons/dbcp2/BasicDataSource;Ljava/sql/Driver;)Lorg/apache/commons/dbcp2/ConnectionFactory;,NO_FIELD,
D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingCallableStatement.java,208,208,,,getBytes(Ljava/lang/String;)[B,NO_FIELD,
D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingCallableStatement.java,197,197,,,getBytes(I)[B,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingConnection.java,750,750,,,prepareStatement(Ljava/lang/String;III)Ljava/sql/PreparedStatement;,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingConnection.java,710,710,,,prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingConnection.java,762,762,,,prepareStatement(Ljava/lang/String;[I)Ljava/sql/PreparedStatement;,NO_FIELD,
C,NP_NONNULL_RETURN_VIOLATION,1,6,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingConnection.java,713,713,,,prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingConnection.java,736,736,,,prepareStatement(Ljava/lang/String;II)Ljava/sql/PreparedStatement;,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingConnection.java,774,774,,,prepareStatement(Ljava/lang/String;[Ljava/lang/String;)Ljava/sql/PreparedStatement;,NO_FIELD,
B,DE_MIGHT_IGNORE,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingConnection.java,110,110,,,checkOpen()V,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingConnection.java,722,722,,,prepareStatement(Ljava/lang/String;I)Ljava/sql/PreparedStatement;,NO_FIELD,
D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingResultSet.java,400,400,,,getBytes(I)[B,NO_FIELD,
D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingResultSet.java,410,410,,,getBytes(Ljava/lang/String;)[B,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,354,354,,,executeUpdate(Ljava/lang/String;[I)I,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,366,366,,,executeUpdate(Ljava/lang/String;[Ljava/lang/String;)I,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,342,342,,,executeUpdate(Ljava/lang/String;I)I,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,318,318,,,executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,194,194,,,execute(Ljava/lang/String;I)Z,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,206,206,,,execute(Ljava/lang/String;[I)Z,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,182,182,,,execute(Ljava/lang/String;)Z,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,275,275,,,executeLargeUpdate(Ljava/lang/String;I)J,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,260,260,,,executeLargeUpdate(Ljava/lang/String;)J,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,330,330,,,executeUpdate(Ljava/lang/String;)I,NO_FIELD,
D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,248,248,,,executeLargeBatch()[J,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,218,218,,,execute(Ljava/lang/String;[Ljava/lang/String;)Z,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,79,79,,,addBatch(Ljava/lang/String;)V,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,290,290,,,executeLargeUpdate(Ljava/lang/String;[I)J,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,305,305,,,executeLargeUpdate(Ljava/lang/String;[Ljava/lang/String;)J,NO_FIELD,
D,REC_CATCH_EXCEPTION,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DriverFactory.java,70,70,,,createDriver(Lorg/apache/commons/dbcp2/BasicDataSource;)Ljava/sql/Driver;,NO_FIELD,
B,DE_MIGHT_IGNORE,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolableConnection.java,49,49,,,<clinit>()V,NO_FIELD,
B,DE_MIGHT_IGNORE,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolableConnection.java,158,158,,,close()V,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,93207813fd6b6c0230cfcebb0e9f5b19e9fa72b9,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolableConnection.java,348,348,,,validate(Ljava/lang/String;I)V,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolableConnection.java,389,389,,,validate(Ljava/lang/String;Ljava/time/Duration;)V,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolableConnectionFactory.java,369,369,,,initializeConnection(Ljava/sql/Connection;)V,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,93207813fd6b6c0230cfcebb0e9f5b19e9fa72b9,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolableConnectionFactory.java,746,746,,,validateConnection(Lorg/apache/commons/dbcp2/PoolableConnection;)V,NO_FIELD,
B,DE_MIGHT_IGNORE,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolingDriver.java,231,231,,,invalidateConnection(Ljava/sql/Connection;)V,NO_FIELD,
V,MS_MUTABLE_COLLECTION_PKGPROTECT,2,18,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolingDriver.java,88,88,,,NO_METHOD,pools,
B,DE_MIGHT_IGNORE,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolingDriver.java,82,82,,,<clinit>()V,NO_FIELD,
D,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/Utils.java,232,232,,,toCharArray(Ljava/lang/String;)[C,NO_FIELD,
V,MS_MUTABLE_COLLECTION_PKGPROTECT,2,18,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/Utils.java,75,75,,,NO_METHOD,DISCONNECTION_SQL_CODES,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/cpdsadapter/ConnectionImpl.java,230,230,,,prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/cpdsadapter/ConnectionImpl.java,241,241,,,prepareStatement(Ljava/lang/String;I)Ljava/sql/PreparedStatement;,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/cpdsadapter/ConnectionImpl.java,278,278,,,prepareStatement(Ljava/lang/String;III)Ljava/sql/PreparedStatement;,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/cpdsadapter/ConnectionImpl.java,289,289,,,prepareStatement(Ljava/lang/String;[I)Ljava/sql/PreparedStatement;,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/cpdsadapter/ConnectionImpl.java,261,261,,,prepareStatement(Ljava/lang/String;II)Ljava/sql/PreparedStatement;,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/cpdsadapter/ConnectionImpl.java,300,300,,,prepareStatement(Ljava/lang/String;[Ljava/lang/String;)Ljava/sql/PreparedStatement;,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/cpdsadapter/PooledConnectionImpl.java,584,584,,,prepareStatement(Ljava/lang/String;I)Ljava/sql/PreparedStatement;,NO_FIELD,
D,UC_USELESS_OBJECT_STACK,2,17,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/cpdsadapter/PooledConnectionImpl.java,432,432,,,notifyListeners()V,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/cpdsadapter/PooledConnectionImpl.java,643,643,,,prepareStatement(Ljava/lang/String;[I)Ljava/sql/PreparedStatement;,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/cpdsadapter/PooledConnectionImpl.java,616,616,,,prepareStatement(Ljava/lang/String;II)Ljava/sql/PreparedStatement;,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/cpdsadapter/PooledConnectionImpl.java,656,656,,,prepareStatement(Ljava/lang/String;[Ljava/lang/String;)Ljava/sql/PreparedStatement;,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/cpdsadapter/PooledConnectionImpl.java,558,558,,,prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,NO_FIELD,
S,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/cpdsadapter/PooledConnectionImpl.java,630,630,,,prepareStatement(Ljava/lang/String;III)Ljava/sql/PreparedStatement;,NO_FIELD,
D,REC_CATCH_EXCEPTION,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/datasources/CPDSConnectionFactory.java,474,474,,,validateObject(Lorg/apache/commons/pool2/PooledObject;)Z,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/datasources/CPDSConnectionFactory.java,469,469,,,validateObject(Lorg/apache/commons/pool2/PooledObject;)Z,NO_FIELD,
M,IS2_INCONSISTENT_SYNC,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/datasources/CPDSConnectionFactory.java,275,275,,,NO_METHOD,userPassKey,
D,NP_LOAD_OF_KNOWN_NULL_VALUE,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/datasources/InstanceKeyDataSource.java,208,208,,,getConnection(Ljava/lang/String;Ljava/lang/String;)Ljava/sql/Connection;,NO_FIELD,
S,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/datasources/KeyedCPDSConnectionFactory.java,364,364,,,validateObject(Lorg/apache/commons/dbcp2/datasources/UserPassKey;Lorg/apache/commons/pool2/PooledObject;)Z,NO_FIELD,
D,REC_CATCH_EXCEPTION,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/datasources/KeyedCPDSConnectionFactory.java,369,369,,,validateObject(Lorg/apache/commons/dbcp2/datasources/UserPassKey;Lorg/apache/commons/pool2/PooledObject;)Z,NO_FIELD,
B,DE_MIGHT_IGNORE,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/managed/ManagedConnection.java,272,272,,,updateTransactionStatus()V,NO_FIELD,
B,IMSE_DONT_CATCH_IMSE,1,14,commons-dbcp,f8f35195abf03d88822fe45f7ec5aa2511f68c19,53031c1ed470776fb2bca28dbe077623c36316cf,src/test/java/org/apache/commons/dbcp2/StackMessageLog.java,95,95,,,unLock()V,NO_FIELD,
X,OBL_UNSATISFIED_OBLIGATION,2,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/test/java/org/apache/commons/dbcp2/TestAbandonedBasicDataSource.java,102,102,,,createStatement(Ljava/sql/Connection;)V,NO_FIELD,
B,ODR_OPEN_DATABASE_RESOURCE_EXCEPTION_PATH,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/test/java/org/apache/commons/dbcp2/TestAbandonedBasicDataSource.java,330,330,,,testLastUsedPreparedStatementUse()V,NO_FIELD,
X,OBL_UNSATISFIED_OBLIGATION,2,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/test/java/org/apache/commons/dbcp2/TestAbandonedBasicDataSource.java,279,279,,,testLastUsedLargePreparedStatementUse()V,NO_FIELD,
