categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,mark-all,mark-human,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,location_count,method_count,file_count
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/JavaClass.java,432,432,,,getMethods()[Lorg/apache/commons/bcel6/classfile/Method;,methods,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.JavaClass.getMethods(),main\java\org\apache\commons\bcel6\classfile\JavaClass.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,24
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/JavaClass.java,416,416,,,getInterfaceIndices()[I,interfaces,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.JavaClass.getInterfaceIndices(),main\java\org\apache\commons\bcel6\classfile\JavaClass.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,24
BAD_PRACTICE,NM_METHOD_NAMING_CONVENTION,3,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/JavaClass.java,220,223,,,Debug(Ljava/lang/String;)V,NO_FIELD,unfixed,19,FP,,Static Method,org.apache.commons.bcel6.classfile.JavaClass.Debug(String),main\java\org\apache\commons\bcel6\classfile\JavaClass.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,5,0,5,1,2,0,1,2,0,1,3,1,2,2,2,2,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,2,2,2,1,2,2,24
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/JavaClass.java,522,522,,,setFields([Lorg/apache/commons/bcel6/classfile/Field;)V,fields,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.JavaClass.setFields(Field[]),main\java\org\apache\commons\bcel6\classfile\JavaClass.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,24
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LineNumberTable.java,115,115,,,getLineNumberTable()[Lorg/apache/commons/bcel6/classfile/LineNumber;,line_number_table,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.Code.getLineNumberTable(),main\java\org\apache\commons\bcel6\classfile\Code.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,11,0,8,1,4,3,1,3,0,2,6,2,4,3,3,3,3,3,-1,-1,-1,-1,3,-1,2,3,-1,-1,0.38,3,3,3,3,2,2,8
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LineNumberTable.java,59,59,,,<init>(II[Lorg/apache/commons/bcel6/classfile/LineNumber;Lorg/apache/commons/bcel6/classfile/ConstantPool;)V,line_number_table,unfixed,19,FP,,Public Class,org.apache.commons.bcel6.classfile.LineNumberTable,main\java\org\apache\commons\bcel6\classfile\LineNumberTable.java,2,2,2,1,12,0,8,4,1,12,4,0,-1,0,1,-1,-1,-1,11,1,11,41,1,0,0,10,-1,191,23,99,31,58,70,-1,-1,-1,52,76,29,47,-1,-1,-1,-1,-1,7,7,8,5,-1,2,2,-1,18,9,0.71,24,24,26,15,2,2,8
DODGY_CODE,IM_AVERAGE_COMPUTATION_COULD_OVERFLOW,2,17,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LineNumberTable.java,168,168,,,getSourceLine(I)I,NO_FIELD,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.LineNumberTable.getSourceLine(int),main\java\org\apache\commons\bcel6\classfile\LineNumberTable.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,43,0,28,7,22,15,3,10,1,15,21,7,14,7,7,8,5,5,-1,-1,-1,-1,4,-1,2,4,-1,-1,0.54,7,7,8,5,2,2,8
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LineNumberTable.java,123,123,,,setLineNumberTable([Lorg/apache/commons/bcel6/classfile/LineNumber;)V,line_number_table,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.LineNumberTable.setLineNumberTable(LineNumber[]),main\java\org\apache\commons\bcel6\classfile\LineNumberTable.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,8
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LocalVariableTable.java,159,159,,,setLocalVariableTable([Lorg/apache/commons/bcel6/classfile/LocalVariable;)V,local_variable_table,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.LocalVariableTable.setLocalVariableTable(LocalVariable[]),main\java\org\apache\commons\bcel6\classfile\LocalVariableTable.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,6
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LocalVariableTable.java,113,113,,,getLocalVariableTable()[Lorg/apache/commons/bcel6/classfile/LocalVariable;,local_variable_table,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.Code.getLocalVariableTable(),main\java\org\apache\commons\bcel6\classfile\Code.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,11,0,8,1,4,3,1,3,0,2,6,2,4,3,3,3,3,3,-1,-1,-1,-1,3,-1,2,3,-1,-1,0.38,3,3,3,3,2,2,6
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LocalVariableTable.java,57,57,,,<init>(II[Lorg/apache/commons/bcel6/classfile/LocalVariable;Lorg/apache/commons/bcel6/classfile/ConstantPool;)V,local_variable_table,unfixed,19,FP,,Public Class,org.apache.commons.bcel6.classfile.LocalVariableTable,main\java\org\apache\commons\bcel6\classfile\LocalVariableTable.java,1,1,1,1,10,0,6,4,1,10,4,0,-1,0,0,-1,-1,-1,11,1,11,41,1,0,0,10,-1,152,23,74,24,35,56,-1,-1,-1,34,56,23,33,-1,-1,-1,-1,-1,4,4,5,4,-1,2,3,-1,18,9,0.76,20,20,21,14,2,2,6
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LocalVariableTypeTable.java,67,67,,,<init>(II[Lorg/apache/commons/bcel6/classfile/LocalVariable;Lorg/apache/commons/bcel6/classfile/ConstantPool;)V,local_variable_type_table,unfixed,19,FP,,Public Class,org.apache.commons.bcel6.classfile.LocalVariableTypeTable,main\java\org\apache\commons\bcel6\classfile\LocalVariableTypeTable.java,1,1,1,1,6,0,5,0,1,10,4,0,-1,0,0,-1,-1,-1,11,1,11,41,1,0,0,10,-1,113,20,68,20,32,26,-1,-1,-1,32,53,21,32,-1,-1,-1,-1,-1,3,3,3,3,-1,2,2,-1,18,9,0.38,19,19,19,13,2,2,6
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LocalVariableTypeTable.java,110,110,,,setLocalVariableTable([Lorg/apache/commons/bcel6/classfile/LocalVariable;)V,local_variable_type_table,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.LocalVariableTable.setLocalVariableTable(LocalVariable[]),main\java\org\apache\commons\bcel6\classfile\LocalVariableTable.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,6
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/LocalVariableTypeTable.java,96,96,,,getLocalVariableTypeTable()[Lorg/apache/commons/bcel6/classfile/LocalVariable;,local_variable_type_table,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.LocalVariableTypeTable.getLocalVariableTypeTable(),main\java\org\apache\commons\bcel6\classfile\LocalVariableTypeTable.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,6
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/Method.java,268,268,,,getParameterAnnotationEntries()[Lorg/apache/commons/bcel6/classfile/ParameterAnnotationEntry;,parameterAnnotationEntries,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.Method.getParameterAnnotationEntries(),main\java\org\apache\commons\bcel6\classfile\Method.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,0,6,1,3,4,4,2,0,2,4,1,3,2,2,2,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.67,2,2,2,1,2,2,2
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/MethodParameters.java,48,48,,,getParameters()[Lorg/apache/commons/bcel6/classfile/MethodParameter;,parameters,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.MethodParameters.getParameters(),main\java\org\apache\commons\bcel6\classfile\MethodParameters.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,4
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/MethodParameters.java,52,52,,,setParameters([Lorg/apache/commons/bcel6/classfile/MethodParameter;)V,parameters,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.MethodParameters.setParameters(MethodParameter[]),main\java\org\apache\commons\bcel6\classfile\MethodParameters.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,4
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/ParameterAnnotationEntry.java,70,70,,,getAnnotationEntries()[Lorg/apache/commons/bcel6/classfile/AnnotationEntry;,annotation_table,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.Annotations.getAnnotationEntries(),main\java\org\apache\commons\bcel6\classfile\Annotations.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,2
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/ParameterAnnotations.java,64,64,,,<init>(BII[Lorg/apache/commons/bcel6/classfile/ParameterAnnotationEntry;Lorg/apache/commons/bcel6/classfile/ConstantPool;)V,parameter_annotation_table,unfixed,19,FP,,Public Abstract Class,org.apache.commons.bcel6.classfile.ParameterAnnotations,main\java\org\apache\commons\bcel6\classfile\ParameterAnnotations.java,1,1,1,1,9,0,4,4,1,7,3,2,-1,0,0,-1,-1,-1,8,1,8,38,1,0,0,7,-1,100,16,44,16,17,40,-1,-1,-1,17,29,13,16,-1,-1,-1,-1,-1,2,2,2,1,-1,2,1,-1,25,25,0.91,10,10,10,8,2,2,8
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/ParameterAnnotations.java,85,85,,,setParameterAnnotationTable([Lorg/apache/commons/bcel6/classfile/ParameterAnnotationEntry;)V,parameter_annotation_table,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.ParameterAnnotations.setParameterAnnotationTable(ParameterAnnotationEntry[]),main\java\org\apache\commons\bcel6\classfile\ParameterAnnotations.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,8
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/ParameterAnnotations.java,101,101,,,getParameterAnnotationEntries()[Lorg/apache/commons/bcel6/classfile/ParameterAnnotationEntry;,parameter_annotation_table,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.Method.getParameterAnnotationEntries(),main\java\org\apache\commons\bcel6\classfile\Method.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,10,0,6,1,3,4,4,2,0,2,4,1,3,2,2,2,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.67,2,2,2,1,2,2,8
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/ParameterAnnotations.java,93,93,,,getParameterAnnotationTable()[Lorg/apache/commons/bcel6/classfile/ParameterAnnotationEntry;,parameter_annotation_table,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.ParameterAnnotations.getParameterAnnotationTable(),main\java\org\apache\commons\bcel6\classfile\ParameterAnnotations.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,8
I18N,DM_DEFAULT_ENCODING,1,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/Signature.java,137,137,,,getData()Ljava/lang/String;,NO_FIELD,unfixed,19,FP,,Method,org.apache.commons.bcel6.classfile.Signature.MyByteArrayInputStream.getData(),main\java\org\apache\commons\bcel6\classfile\Signature.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,3,0,3,1,1,0,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,6
I18N,DM_DEFAULT_ENCODING,1,19,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/Signature.java,132,132,,,<init>(Ljava/lang/String;)V,NO_FIELD,unfixed,19,FP,,Public Class,org.apache.commons.bcel6.classfile.Signature,main\java\org\apache\commons\bcel6\classfile\Signature.java,1,1,2,1,10,0,7,3,1,15,5,0,-1,6,0,-1,-1,-1,10,1,16,46,1,3,0,12,-1,244,39,138,36,77,71,-1,-1,-1,63,97,31,66,-1,-1,-1,-1,-1,8,8,10,3,-1,2,3,-1,68,50,0.51,29,29,36,18,2,2,6
DODGY_CODE,DLS_DEAD_LOCAL_STORE,3,20,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/Signature.java,172,172,,,matchIdent(Lorg/apache/commons/bcel6/classfile/Signature$MyByteArrayInputStream;Ljava/lang/StringBuilder;)V,NO_FIELD,unfixed,19,FP,,Private Static Method,"org.apache.commons.bcel6.classfile.Signature.matchIdent(MyByteArrayInputStream,StringBuilder)",main\java\org\apache\commons\bcel6\classfile\Signature.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,41,0,37,5,28,5,14,16,1,22,29,6,23,8,8,10,1,2,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.14,8,8,10,1,2,2,6
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/StackMap.java,53,53,,,<init>(II[Lorg/apache/commons/bcel6/classfile/StackMapEntry;Lorg/apache/commons/bcel6/classfile/ConstantPool;)V,map,unfixed,19,FP,,Public Class,org.apache.commons.bcel6.classfile.StackMap,main\java\org\apache\commons\bcel6\classfile\StackMap.java,1,1,1,1,10,0,6,3,1,10,4,0,-1,0,0,-1,-1,-1,9,1,9,39,1,0,0,8,-1,136,19,63,19,32,56,-1,-1,-1,35,52,20,32,-1,-1,-1,-1,-1,3,3,3,1,-1,2,2,-1,11,11,0.89,16,16,16,9,2,2,6
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/StackMap.java,96,96,,,getStackMap()[Lorg/apache/commons/bcel6/classfile/StackMapEntry;,map,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.StackMap.getStackMap(),main\java\org\apache\commons\bcel6\classfile\StackMap.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,0,3,1,1,3,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,1,1,1,1,1,2,2,6
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/StackMap.java,104,104,,,setStackMap([Lorg/apache/commons/bcel6/classfile/StackMapEntry;)V,map,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.StackMap.setStackMap(StackMapEntry[]),main\java\org\apache\commons\bcel6\classfile\StackMap.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,11,0,8,2,5,4,3,2,0,6,8,3,5,2,2,2,1,0,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.5,2,2,2,1,2,2,6
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/StackMapEntry.java,373,373,,,getTypesOfStackItems()[Lorg/apache/commons/bcel6/classfile/StackMapType;,types_of_stack_items,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.StackMapEntry.getTypesOfStackItems(),main\java\org\apache\commons\bcel6\classfile\StackMapEntry.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,4
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/StackMapEntry.java,353,353,,,getTypesOfLocals()[Lorg/apache/commons/bcel6/classfile/StackMapType;,types_of_locals,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.StackMapEntry.getTypesOfLocals(),main\java\org\apache\commons\bcel6\classfile\StackMapEntry.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,1,1,1,1,2,2,4
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/Synthetic.java,118,118,,,getBytes()[B,bytes,unfixed,19,FP,,Public Method,org.apache.commons.bcel6.classfile.ConstantClass.getBytes(ConstantPool),main\java\org\apache\commons\bcel6\classfile\ConstantClass.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,0,3,1,1,2,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0.67,1,1,1,1,2,2,6
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-bcel,676ca076e0556f0302096966eaa3a8186e65140f,f53ac2222d10c1f749a616919f6bcc383f599cec,src/main/java/org/apache/commons/bcel6/classfile/Synthetic.java,62,62,,,<init>(II[BLorg/apache/commons/bcel6/classfile/ConstantPool;)V,bytes,unfixed,19,FP,,Public Class,org.apache.commons.bcel6.classfile.Synthetic,main\java\org\apache\commons\bcel6\classfile\Synthetic.java,1,1,1,1,10,0,5,5,1,12,4,0,-1,0,0,-1,-1,-1,9,1,9,39,1,0,0,8,-1,131,19,54,18,24,58,-1,-1,-1,21,35,13,22,-1,-1,-1,-1,-1,2,2,2,1,-1,2,1,-1,22,11,1.07,13,13,13,9,2,2,6
