,fixed max,fixed min,fixed average,fixed median,fixed-cnt,unfixed max,unfixed min,unfixed average,unfixed median,unfixed-cnt
DFLT_FALSEVAL,6.0,6.0,6.0,6.0,1.0,16.0
DFLT_FILENAME_ATTR,6.0,6.0,6.0,6.0,1.0,16.0
DFLT_METHOD_ATTR,6.0,6.0,6.0,6.0,2.0,32.0
DFLT_METHOD_NAME,6.0,6.0,6.0,6.0,3.0,48.0
DFLT_PLUGIN_CLASS_ATTR,5.0,5.0,5.0,5.0,1.0,16.0
DFLT_PLUGIN_CLASS_ATTR_NS,nan,nan,nan,nan,nan,5.0
DFLT_PLUGIN_ID_ATTR,5.0,5.0,5.0,5.0,1.0,16.0
DFLT_PLUGIN_ID_ATTR_NS,5.0,5.0,5.0,5.0,1.0,11.0
DFLT_PROPS_ATTR,6.0,6.0,6.0,6.0,1.0,16.0
DFLT_RESOURCE_ATTR,6.0,6.0,6.0,6.0,1.0,16.0
DFLT_RESOURCE_SUFFIX,6.0,6.0,6.0,6.0,1.0,16.0
DFLT_RULECLASS_ATTR,6.0,6.0,6.0,6.0,1.0,16.0
DFLT_RULECLASS_SUFFIX,6.0,6.0,6.0,6.0,1.0,16.0
JAXP_SCHEMA_LANGUAGE,nan,nan,nan,nan,nan,28.0
NO_FIELD,771.0,0.0,24.45945945945946,2.0,29.0,907.0
XERCES_DYNAMIC,nan,nan,nan,nan,nan,13.0
XERCES_SCHEMA,nan,nan,nan,nan,nan,13.0
annotations,18.0,18.0,18.0,18.0,1.0,9.0
arguments,5.0,5.0,5.0,5.0,2.0,nan
cacheSize,nan,nan,nan,nan,nan,6.0
classLoader,1.0,0.0,0.5,0.5,1.0,nan
conn,nan,nan,nan,nan,nan,13.0
currChildNamespaceURI,18.0,18.0,18.0,18.0,1.0,20.0
data,nan,nan,nan,nan,nan,6.0
defaultConstructorArguments,2.0,2.0,2.0,2.0,1.0,nan
delegate,4.0,4.0,4.0,4.0,1.0,nan
emails,nan,nan,nan,nan,nan,26.0
errors,2.0,2.0,2.0,2.0,1.0,3.0
factory,2.0,2.0,2.0,2.0,1.0,nan
from,nan,nan,nan,nan,nan,13.0
loadFactor,nan,nan,nan,nan,nan,6.0
log,nan,nan,nan,nan,nan,26.0
memoryRulesBinder,nan,nan,nan,nan,nan,24.0
namespaceURI,2.0,0.0,1.0,1.0,1.0,12.0
paramTypes,19.0,2.0,10.5,10.5,2.0,25.0
proxyFactory,25.0,25.0,25.0,25.0,2.0,nan
proxyManager,2.0,2.0,2.0,2.0,1.0,nan
rootPath,0.0,0.0,0.0,0.0,0.0,nan
ruleSet,618.0,618.0,618.0,618.0,1.0,8.0
rulesBinder,1.0,1.0,1.0,1.0,3.0,46.0
substitutor,1.0,1.0,1.0,1.0,1.0,nan
type,nan,nan,nan,nan,nan,24.0
updated,nan,nan,nan,nan,nan,104.0
useContextClassLoader,1.0,1.0,1.0,1.0,1.0,nan
version,nan,nan,nan,nan,nan,13.0
versionNumber,nan,nan,nan,nan,nan,13.0
xmlRulesDtdUrl,0.0,0.0,0.0,0.0,0.0,nan
