categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-collections,15ad7824efda1e1632d24f4c273796863841c537,b1834e87a6d08358cf42cf4402fec5b8d3e5ad7f,src/main/java/org/apache/commons/collections4/set/UnmodifiableSortedSet.java,57,151,69aa3946d2a6da812c44a4e7e7fe45087afe1cdc,src/main/java/org/apache/commons/collections4/set/UnmodifiableSortedSet.java,NO_METHOD,NO_FIELD,fixed,Public Generic Class,org.apache.commons.collections4.set.UnmodifiableSortedSet,main\java\org\apache\commons\collections4\set\UnmodifiableSortedSet.java,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,-1,1.0,1.0,-1,-1,-1,13.0,0.0,14.0,46.0,0.0,3.0,0.0,11.0,-1,125.0,16.0,66.0,32.0,22.0,45.0,-1,-1,-1,21.0,37.0,19.0,18.0,-1,-1,-1,-1,-1,2.0,2.0,2.0,1.0,-1,4.0,1.0,-1,0.0,0.0,0.68,15.0,15.0,15.0,14.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-collections,15ad7824efda1e1632d24f4c273796863841c537,b1834e87a6d08358cf42cf4402fec5b8d3e5ad7f,src/main/java/org/apache/commons/collections4/bag/UnmodifiableSortedBag.java,60,153,69aa3946d2a6da812c44a4e7e7fe45087afe1cdc,src/main/java/org/apache/commons/collections4/bag/UnmodifiableSortedBag.java,NO_METHOD,NO_FIELD,fixed,Public Generic Class,org.apache.commons.collections4.bag.UnmodifiableSortedBag,main\java\org\apache\commons\collections4\bag\UnmodifiableSortedBag.java,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,-1,1.0,1.0,-1,-1,-1,13.0,0.0,14.0,47.0,0.0,3.0,0.0,11.0,-1,125.0,16.0,63.0,29.0,20.0,47.0,-1,-1,-1,19.0,35.0,17.0,18.0,-1,-1,-1,-1,-1,2.0,2.0,2.0,1.0,-1,4.0,1.0,-1,0.0,0.0,0.75,15.0,15.0,15.0,14.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-collections,0721f49bf0d8b954c8a4b8d75e5375de43af981e,276552d5e73525cdd29d9e809659d35f34c5250e,src/main/java/org/apache/commons/collections4/multimap/AbstractListValuedMap.java,41,143,c0e4ebfbb0f8c38ef672394015f47fd72ba06cda,src/main/java/org/apache/commons/collections4/multimap/AbstractListValuedMap.java,NO_METHOD,NO_FIELD,fixed,Public Abstract Generic Class,org.apache.commons.collections4.multimap.AbstractListValuedMap,main\java\org\apache\commons\collections4\multimap\AbstractListValuedMap.java,1.0,1.0,1.0,1.0,12.0,0.0,3.0,9.0,3.0,2.0,2.0,1.0,-1,0.0,1.0,-1,-1,-1,4.0,0.0,4.0,30.0,0.0,0.0,2.0,2.0,-1,219.0,34.0,133.0,51.0,59.0,52.0,-1,-1,-1,56.0,91.0,44.0,47.0,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,2.0,0.0,-1,0.0,0.0,0.39,4.0,4.0,4.0,4.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-collections,5310e25a6cb79eafb21408fabd744f9a76c2a020,115198b9c94bc66c7a659a04d0e2f65959ce9297,src/main/java/org/apache/commons/collections4/multimap/MultiValuedLinkedHashMap.java,79,232,276552d5e73525cdd29d9e809659d35f34c5250e,src/main/java/org/apache/commons/collections4/multimap/MultiValuedLinkedHashMap.java,NO_METHOD,NO_FIELD,fixed,Public Generic Class,org.apache.commons.collections4.multimap.MultiValuedLinkedHashMap,main\java\org\apache\commons\collections4\multimap\MultiValuedLinkedHashMap.java,1.0,1.0,1.0,1.0,11.0,0.0,3.0,8.0,2.0,4.0,4.0,0.0,-1,4.0,3.0,-1,-1,-1,8.0,0.0,12.0,38.0,0.0,0.0,2.0,10.0,-1,233.0,25.0,75.0,36.0,25.0,133.0,-1,-1,-1,23.0,42.0,24.0,18.0,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,2.0,0.0,-1,0.0,0.0,1.77,12.0,12.0,12.0,12.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-collections,15ad7824efda1e1632d24f4c273796863841c537,b1834e87a6d08358cf42cf4402fec5b8d3e5ad7f,src/main/java/org/apache/commons/collections4/bag/CollectionBag.java,49,166,69aa3946d2a6da812c44a4e7e7fe45087afe1cdc,src/main/java/org/apache/commons/collections4/bag/CollectionBag.java,NO_METHOD,NO_FIELD,fixed,Public Generic Class,org.apache.commons.collections4.bag.CollectionBag,main\java\org\apache\commons\collections4\bag\CollectionBag.java,1.0,1.0,1.0,1.0,9.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,-1,1.0,1.0,-1,-1,-1,10.0,0.0,11.0,38.0,0.0,2.0,0.0,9.0,-1,142.0,15.0,82.0,31.0,42.0,46.0,-1,-1,-1,32.0,52.0,23.0,29.0,-1,-1,-1,-1,-1,4.0,4.0,4.0,3.0,-1,3.0,3.0,-1,0.0,0.0,0.56,19.0,19.0,21.0,13.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-collections,15ad7824efda1e1632d24f4c273796863841c537,b1834e87a6d08358cf42cf4402fec5b8d3e5ad7f,src/main/java/org/apache/commons/collections4/queue/UnmodifiableQueue.java,56,151,69aa3946d2a6da812c44a4e7e7fe45087afe1cdc,src/main/java/org/apache/commons/collections4/queue/UnmodifiableQueue.java,NO_METHOD,NO_FIELD,fixed,Public Generic Class,org.apache.commons.collections4.queue.UnmodifiableQueue,main\java\org\apache\commons\collections4\queue\UnmodifiableQueue.java,1.0,1.0,1.0,1.0,5.0,0.0,3.0,2.0,3.0,1.0,1.0,0.0,-1,1.0,1.0,-1,-1,-1,13.0,0.0,14.0,42.0,0.0,3.0,0.0,11.0,-1,125.0,17.0,66.0,32.0,20.0,44.0,-1,-1,-1,19.0,35.0,17.0,18.0,-1,-1,-1,-1,-1,2.0,2.0,2.0,1.0,-1,3.0,1.0,-1,0.0,0.0,0.67,15.0,15.0,15.0,14.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-collections,15ad7824efda1e1632d24f4c273796863841c537,b1834e87a6d08358cf42cf4402fec5b8d3e5ad7f,src/main/java/org/apache/commons/collections4/bag/CollectionSortedBag.java,49,166,69aa3946d2a6da812c44a4e7e7fe45087afe1cdc,src/main/java/org/apache/commons/collections4/bag/CollectionSortedBag.java,NO_METHOD,NO_FIELD,fixed,Public Generic Class,org.apache.commons.collections4.bag.CollectionSortedBag,main\java\org\apache\commons\collections4\bag\CollectionSortedBag.java,1.0,1.0,1.0,1.0,9.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,-1,1.0,1.0,-1,-1,-1,10.0,0.0,11.0,44.0,0.0,2.0,0.0,9.0,-1,142.0,15.0,82.0,31.0,42.0,46.0,-1,-1,-1,32.0,52.0,23.0,29.0,-1,-1,-1,-1,-1,4.0,4.0,4.0,3.0,-1,4.0,3.0,-1,0.0,0.0,0.56,19.0,19.0,21.0,13.0
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-collections,f0f364fd9d946483f947011a3557c1e6f2e5d8ee,9fd080442c35d58d5aa6b5aeed387c304a6b1d06,src/main/java/org/apache/commons/collections4/keyvalue/MultiKey.java,166,166,7d06bd77e9ebda68c79eac20075560d488a28364,src/main/java/org/apache/commons/collections4/keyvalue/MultiKey.java,<init>([Ljava/lang/Object;Z)V,keys,fixed,Public Generic Class,org.apache.commons.collections4.keyvalue.MultiKey,main\java\org\apache\commons\collections4\keyvalue\MultiKey.java,1.0,1.0,1.0,1.0,14.0,0.0,4.0,9.0,2.0,0.0,0.0,1.0,-1,0.0,1.0,-1,-1,-1,14.0,2.0,14.0,14.0,0.0,1.0,1.0,12.0,-1,260.0,17.0,78.0,27.0,32.0,165.0,-1,-1,-1,27.0,49.0,21.0,28.0,-1,-1,-1,-1,-1,3.0,3.0,3.0,3.0,-1,1.0,2.0,-1,67.0,25.0,2.12,20.0,20.0,20.0,16.0
DODGY_CODE,RV_RETURN_VALUE_IGNORED_NO_SIDE_EFFECT,2,17,commons-collections,c7599fd2a84b3d58473fd16c5df4034a8658e925,a3503a1b569977dc6f8f136dcdcdabe49b8249c1,src/main/java/org/apache/commons/collections4/MapUtils.java,1150,1150,b9284992ea3c8c484893517ee9df3b2274296959,src/main/java/org/apache/commons/collections4/MapUtils.java,putAll(Ljava/util/Map;[Ljava/lang/Object;)Ljava/util/Map;,NO_FIELD,fixed,Public Method,"org.apache.commons.collections4.MapPerformance.DummyMap.putAll(Map<? extends K,? extends V>)",test\java\org\apache\commons\collections4\MapPerformance.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,RI_REDUNDANT_INTERFACES,3,20,commons-collections,15ad7824efda1e1632d24f4c273796863841c537,b1834e87a6d08358cf42cf4402fec5b8d3e5ad7f,src/main/java/org/apache/commons/collections4/set/AbstractSerializableSetDecorator.java,46,72,69aa3946d2a6da812c44a4e7e7fe45087afe1cdc,src/main/java/org/apache/commons/collections4/set/AbstractSerializableSetDecorator.java,NO_METHOD,NO_FIELD,fixed,Public Abstract Generic Class,org.apache.commons.collections4.set.AbstractSerializableSetDecorator,main\java\org\apache\commons\collections4\set\AbstractSerializableSetDecorator.java,1.0,1.0,1.0,1.0,10.0,0.0,3.0,6.0,2.0,0.0,0.0,2.0,-1,0.0,1.0,-1,-1,-1,3.0,0.0,3.0,26.0,0.0,2.0,1.0,0.0,-1,49.0,5.0,17.0,8.0,6.0,27.0,-1,-1,-1,6.0,10.0,5.0,5.0,-1,-1,-1,-1,-1,1.0,1.0,1.0,1.0,-1,3.0,0.0,-1,0.0,0.0,1.59,3.0,3.0,3.0,3.0
