categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life time
CORRECTNESS,NP_GUARANTEED_DEREF,2,8,commons-configuration,2388c5689d8e5f5c8d45c53d258fe104b0819977,c88169a5d00a8a8d9cd3ee80663738d790cee58d,src/main/java/org/apache/commons/configuration/ConfigurationUtils.java,485,485,0ffb875064a967fff15c7874ce0cf56d459c45a0,src/main/java/org/apache/commons/configuration/ConfigurationUtils.java,constructFile(Ljava/lang/String;Ljava/lang/String;)Ljava/io/File;,NO_FIELD,fixed,24
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,51ef19ababe4a149b72064379fea26f0d70d11cb,src/main/java/org/apache/commons/configuration/DefaultFileSystem.java,170,170,270869c89c05082f393608c6e55d567911d007dd,src/main/java/org/apache/commons/configuration/DefaultFileSystem.java,getPath(Ljava/io/File;Ljava/net/URL;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,fixed,248
CORRECTNESS,NP_GUARANTEED_DEREF,2,8,commons-configuration,d58784a51b42f128a688abfb78ce0e7b1b7010a9,6a13490a5a8baa5a193caaf6715c904f196e67ff,src/main/java/org/apache/commons/configuration2/fs/DefaultFileSystem.java,298,298,1a9e2425af9f16b3fcebe1d38579edc2c5b125eb,src/main/java/org/apache/commons/configuration2/fs/DefaultFileSystem.java,constructFile(Ljava/lang/String;Ljava/lang/String;)Ljava/io/File;,NO_FIELD,fixed,0
EXPERIMENTAL,OBL_UNSATISFIED_OBLIGATION,2,20,commons-configuration,5be2133c0887fb2c4efa14744d86c1f14caebdbb,887efabaa66c1ddc0673a09bc604ef8c2c5e6e6b,src/main/java/org/apache/commons/configuration2/DatabaseConfiguration.java,523,523,e83dd6ad6c9d2557c66d07597e1a899147bc0f7e,src/main/java/org/apache/commons/configuration2/DatabaseConfiguration.java,getKeys()Ljava/util/Iterator;,NO_FIELD,fixed,199
PERFORMANCE,DM_NUMBER_CTOR,2,18,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,c85367ed7d145892a6926f8910872d72fe42775a,src/java/org/apache/commons/configuration/AbstractConfiguration.java,1243,1243,fde01a68ef771384d8b552c4418718c5d34fbbab,src/java/org/apache/commons/configuration/AbstractConfiguration.java,resolveContainerStore(Ljava/lang/String;)Ljava/lang/Object;,NO_FIELD,fixed,13
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,1a5fdcabe57feaf0098989cb7159309efb59a8d5,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,388,388,8c1ab0dbbe2ff8aa733fcfeca774ae0dacaa6ca8,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,isEmpty()Z,NO_FIELD,fixed,116
Multithreaded correctness,JLM_JSR166_UTILCONCURRENT_MONITORENTER,2,8,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,aca71b7fe3a26e4adb4cd12b186b045d9cee4182,src/main/java/org/apache/commons/configuration/DynamicCombinedConfiguration.java,815,815,fb99dcac2d620ac5f277e33d09ba6577fb906d95,src/main/java/org/apache/commons/configuration/DynamicCombinedConfiguration.java,getCurrentConfig()Lorg/apache/commons/configuration/CombinedConfiguration;,configs,fixed,170
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-configuration,f0e0c6f782218264faeee9abd453b90a0d8289bb,f0e0c6f782218264faeee9abd453b90a0d8289bb,src/main/java/org/apache/commons/configuration/builder/combined/CombinedConfigurationBuilder.java,778,778,1e45d11c95a98c7c8001dcbcba3a605834eb5cbf,src/main/java/org/apache/commons/configuration/builder/combined/CombinedConfigurationBuilder.java,NO_METHOD,currentXMLParameters,fixed,0
PERFORMANCE,DM_NUMBER_CTOR,2,18,commons-configuration,a3533f91fc22d286131cf475de6bdad498a3c8d3,321b6255fb626fb72e99c60f40424f20644d7586,src/main/java/org/apache/commons/configuration2/convert/PropertyConverter.java,323,323,1f44ef2bec5a7ea3198e0ec0ee9616a3d84400bc,src/main/java/org/apache/commons/configuration2/convert/PropertyConverter.java,toLong(Ljava/lang/Object;)Ljava/lang/Long;,NO_FIELD,fixed,210
PERFORMANCE,DM_NUMBER_CTOR,2,18,commons-configuration,fba63a2cc736c95381d31c26c9f85b28ee4e0297,c85367ed7d145892a6926f8910872d72fe42775a,src/java/org/apache/commons/configuration/AbstractConfiguration.java,1253,1253,fde01a68ef771384d8b552c4418718c5d34fbbab,src/java/org/apache/commons/configuration/AbstractConfiguration.java,resolveContainerStore(Ljava/lang/String;)Ljava/lang/Object;,NO_FIELD,fixed,13
CORRECTNESS,NP_GUARANTEED_DEREF,2,8,commons-configuration,5e6c50f762e5962382c3facbe638c0bae5e94382,5e6c50f762e5962382c3facbe638c0bae5e94382,src/main/java/org/apache/commons/configuration/io/FileLocatorUtils.java,494,494,b66ff17a80c4909609fdc6ae26ea756edfb2f788,src/main/java/org/apache/commons/configuration/io/FileLocatorUtils.java,constructFile(Ljava/lang/String;Ljava/lang/String;)Ljava/io/File;,NO_FIELD,fixed,0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,98e189186f6a0a2b684911f162f0c8ec98a81c8d,b0839bd13fdb5aa663108883d96e71248ecdb680,src/main/java/org/apache/commons/configuration2/convert/PropertyConverter.java,769,769,5151c6a6df48e86151ddffd3638eed45a4cedd65,src/main/java/org/apache/commons/configuration2/convert/PropertyConverter.java,toInternetAddress(Ljava/lang/Object;)Ljava/lang/Object;,NO_FIELD,fixed,170
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-configuration,96a3921f80edd8751a288a2a57c2bd4f63b9a043,1a5fdcabe57feaf0098989cb7159309efb59a8d5,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,444,444,8c1ab0dbbe2ff8aa733fcfeca774ae0dacaa6ca8,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,containsKey(Ljava/lang/String;)Z,NO_FIELD,fixed,116
PERFORMANCE,DM_NUMBER_CTOR,2,18,commons-configuration,17b3e5b8dcbdd0ab18a43620e8635ecd7c5f60d7,611804a495cf31bd11564332b8f40ee0b71c67a4,src/main/java/org/apache/commons/configuration2/plist/XMLPropertyListConfiguration.java,650,650,5f3e7f004aa24ef363b8d2089a425a2cd29d493e,src/main/java/org/apache/commons/configuration2/plist/XMLPropertyListConfiguration.java,addIntegerValue(Ljava/lang/String;)V,NO_FIELD,fixed,1
CORRECTNESS,UWF_UNWRITTEN_FIELD,2,12,commons-configuration,08f67d612fef14178aa5a3617c215eb23e0d98a8,5e826b61cae5778e077d7474b323e13de6e1fece,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,729,729,c96270c1ab7e5f2e7da77efa89fa34b400294b4a,src/main/java/org/apache/commons/configuration/DatabaseConfiguration.java,NO_METHOD,resultSet,fixed,1
BAD_PRACTICE,SE_NO_SERIALVERSIONID,3,19,commons-configuration,62b28cff4ae93c871d86294ef36c77bd0a27a67d,c48f83b91e0ce9b4ce83f187039b80664d1c7e2f,src/main/java/org/apache/commons/configuration/PatternSubtreeConfigurationWrapper.java,68,524,b08d48b2d21968109ba71e74dfedb32a8d36ef2f,src/main/java/org/apache/commons/configuration/PatternSubtreeConfigurationWrapper.java,NO_METHOD,NO_FIELD,fixed,24
CORRECTNESS,NP_GUARANTEED_DEREF,2,8,commons-configuration,23863226ef3e085e77438d3e80df548461f8b42c,0851ff85fc86e9ee2d31a49eab552cf7b28941df,src/main/java/org/apache/commons/configuration/io/FileLocatorUtils.java,508,508,cd92c7d169681cef8b0d91e20a3347b7710c6279,src/main/java/org/apache/commons/configuration/io/FileLocatorUtils.java,constructFile(Ljava/lang/String;Ljava/lang/String;)Ljava/io/File;,NO_FIELD,fixed,3
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-configuration,62b28cff4ae93c871d86294ef36c77bd0a27a67d,dae3632588f653456185f8e5f16464bc28b44ec8,src/main/java/org/apache/commons/configuration/tree/xpath/ConfigurationNodeIteratorBase.java,172,172,c06375461998d40ceb07e4eca6e66afef5616dfe,src/main/java/org/apache/commons/configuration/tree/xpath/ConfigurationNodeIteratorBase.java,getMaxPosition()I,subNodes,fixed,78
