categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,location_count,method_count,file_count,mark-vtype,mark-category,mark-all
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-digester,e868de3a3dfdf4105c6bd26049df137a32e88d7c,f1dde092df6848e264ab6d82fbb673afcc8ac544,src/main/java/org/apache/commons/digester3/binder/AbstractRulesModule.java,78,78,3b55f12f94eba9a897d82574a150bf1d248671e1,src/main/java/org/apache/commons/digester3/binder/AbstractRulesModule.java,install(Lorg/apache/commons/digester3/binder/RulesModule;)V,rulesBinder,unfixed,1,1,1,3,TP,TP,TP
PERFORMANCE,URF_UNREAD_FIELD,3,20,commons-digester,6b8bbbd50346d1bc1167ccf09942478303ed36be,6b8bbbd50346d1bc1167ccf09942478303ed36be,src/main/java/org/apache/commons/digester3/xmlrules/FromXmlRulesModule.java,46,46,fa658c47c6fe57fd8d13be4f409b2e9250c492e4,src/main/java/org/apache/commons/digester3/xmlrules/FromXmlRulesModule.java,NO_METHOD,xmlRulesDtdUrl,fixed,0,1,2,4,TP,TP,TP
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,16,commons-digester,6b8bbbd50346d1bc1167ccf09942478303ed36be,a285ed1de33de7a3f1b71e9017f475337c03f572,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderSetProperties.java,46,46,ebfe8de94c603ea2de39e97347a4cb396ad92533,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderSetProperties.java,NO_METHOD,DFLT_PROPS_ATTR,fixed,6,10,10,10,TP,TP,TP
PERFORMANCE,URF_UNREAD_FIELD,2,18,commons-digester,be7fa5556119b8b994fd88dbbfbe0222e058d581,68ca711ea5585bae65bd4c7aa9fd066636b303e4,src/main/java/org/apache/commons/digester3/RulesBinderImpl.java,121,121,54c9ea50e3bdd350fe0619635fcafb8bb0b63792,src/main/java/org/apache/commons/digester3/RulesBinderImpl.java,NO_METHOD,namespaceURI,fixed,0,1,1,2,TP,TP,TP
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,18,commons-digester,f2a43e8afe6e4eb240f47a831dab86eca4c1f896,bb7f8f5e9eb084c317b4adb8536dd73bc99b9c6b,src/main/java/org/apache/commons/digester3/xmlrules/DigesterRuleParser.java,793,798,88bfc2945c68978002856bf4b6e550a7acc7a7a0,src/main/java/org/apache/commons/digester3/xmlrules/DigesterRuleParser.java,NO_METHOD,NO_FIELD,unfixed,3,2,63,63,TP,TP,TP
CORRECTNESS,VA_FORMAT_STRING_EXTRA_ARGUMENTS_PASSED,2,9,commons-digester,06c38617a3b7e708688fdcf2f001c82f5d1a2f2a,760e2d59d84b218746d93ee3212a980ed04e5da5,src/main/java/org/apache/commons/digester3/ObjectCreateRule.java,370,370,a23b9b9942380dec975758091348657052114425,src/main/java/org/apache/commons/digester3/ObjectCreateRule.java,begin(Ljava/lang/String;Ljava/lang/String;Lorg/xml/sax/Attributes;)V,NO_FIELD,fixed,2,1,3,7,TP,TP,TP
CORRECTNESS,NP_GUARANTEED_DEREF,2,8,commons-digester,9b66903faa3eb334b0b65398bb17aa2ad84fc8f2,9b66903faa3eb334b0b65398bb17aa2ad84fc8f2,core/src/main/java/org/apache/commons/digester3/AbstractMethodRule.java,241,241,999e65f1e92a3dfbb50afa707e9b0187e1440dc0,core/src/main/java/org/apache/commons/digester3/AbstractMethodRule.java,invoke()V,NO_FIELD,unfixed,0,41,86,86,TP,TP,TP
Multithreaded correctness,DC_DOUBLECHECK,2,14,commons-digester,06c38617a3b7e708688fdcf2f001c82f5d1a2f2a,a23b9b9942380dec975758091348657052114425,src/main/java/org/apache/commons/digester3/ObjectCreateRule.java,150,155,38fc00aa8db401eefa934c9ebe40c0f0b7ae1eb3,src/main/java/org/apache/commons/digester3/ObjectCreateRule.java,createProxy()Ljava/lang/Object;,factory,fixed,2,1,1,7,TP,TP,TP
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,16,commons-digester,6b8bbbd50346d1bc1167ccf09942478303ed36be,54b14b81732c21ec1b4cde26b4e538a23ab49bb2,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromClass.java,41,41,13b9ef181435e8d9956fcd8f0fec13c7ffd1fd57,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromClass.java,NO_METHOD,DFLT_METHOD_NAME,fixed,6,10,15,15,TP,TP,TP
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-digester,e868de3a3dfdf4105c6bd26049df137a32e88d7c,f1dde092df6848e264ab6d82fbb673afcc8ac544,src/main/java/org/apache/commons/digester3/binder/AbstractRulesModule.java,62,62,3b55f12f94eba9a897d82574a150bf1d248671e1,src/main/java/org/apache/commons/digester3/binder/AbstractRulesModule.java,addError(Ljava/lang/String;[Ljava/lang/Object;)V,rulesBinder,unfixed,1,1,1,3,TP,TP,TP
PERFORMANCE,UUF_UNUSED_FIELD,2,18,commons-digester,d2daf93dccbc100aeebe602fbd07dbaa8a00bb76,232e913cabab56c8295d50b6e068ccf4a7cc5f47,src/main/java/org/apache/commons/digester/plugins/strategies/LoaderFromStream.java,-1,-1,f27373049e349492bf9392abeca7b8f18baa4938,src/main/java/org/apache/commons/digester/plugins/strategies/LoaderFromStream.java,NO_METHOD,ruleSet,fixed,618,1,1,1,TP,TP,TP
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,commons-digester,6b8bbbd50346d1bc1167ccf09942478303ed36be,145c359a4857ea6dab8151146167c4aea6aef603,src/main/java/org/apache/commons/digester3/xmlrules/IncludeRule.java,95,101,43798d66c048a1a634a70508e269af8d90a146ed,src/main/java/org/apache/commons/digester3/xmlrules/IncludeRule.java,NO_METHOD,NO_FIELD,unfixed,1,10,11,11,TP,TP,TP
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,16,commons-digester,6b8bbbd50346d1bc1167ccf09942478303ed36be,54b14b81732c21ec1b4cde26b4e538a23ab49bb2,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromClass.java,37,37,13b9ef181435e8d9956fcd8f0fec13c7ffd1fd57,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromClass.java,NO_METHOD,DFLT_RULECLASS_ATTR,fixed,6,14,15,15,TP,TP,TP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-digester,7564a0f02167a19755fe45e119dea9f5ed4f768e,bb7f8f5e9eb084c317b4adb8536dd73bc99b9c6b,src/main/java/org/apache/commons/digester3/Digester.java,3094,3094,88bfc2945c68978002856bf4b6e550a7acc7a7a0,src/main/java/org/apache/commons/digester3/Digester.java,popParams()[Ljava/lang/Object;,NO_FIELD,unfixed,1,1,12,37,TP,TP,TP
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-digester,e868de3a3dfdf4105c6bd26049df137a32e88d7c,f1dde092df6848e264ab6d82fbb673afcc8ac544,src/main/java/org/apache/commons/digester3/binder/AbstractRulesModule.java,70,70,3b55f12f94eba9a897d82574a150bf1d248671e1,src/main/java/org/apache/commons/digester3/binder/AbstractRulesModule.java,addError(Ljava/lang/Throwable;)V,rulesBinder,unfixed,1,1,1,3,TP,TP,TP
MALICIOUS_CODE,DP_CREATE_CLASSLOADER_INSIDE_DO_PRIVILEGED,2,18,commons-digester,8262a735578ad84638e36c8597ea55a91dca4bfa,32337da242a95a4923b797d4c9d710ab3c9964b4,src/main/java/org/apache/commons/digester3/binder/DigesterLoader.java,199,199,760e2d59d84b218746d93ee3212a980ed04e5da5,src/main/java/org/apache/commons/digester3/binder/DigesterLoader.java,setClassLoader(Ljava/lang/ClassLoader;)Lorg/apache/commons/digester3/binder/DigesterLoader;,NO_FIELD,fixed,2,1,1,1,TP,TP,TP
BAD_PRACTICE,SE_BAD_FIELD,3,19,commons-digester,5aea5032c52dbe01377f70f382eda6fc4dc73505,aeff56884d870af7600280e9db950c3130e6daea,src/main/java/org/apache/commons/digester3/DigesterLoadingException.java,-1,-1,8e62992097f24c7acd39dffe7832bb91f7286d81,src/main/java/org/apache/commons/digester3/DigesterLoadingException.java,NO_METHOD,errors,fixed,2,4,4,4,TP,TP,TP
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,16,commons-digester,6b8bbbd50346d1bc1167ccf09942478303ed36be,aad9e041b3b1abe91bea8dd63cd92af26eac6468,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromFile.java,46,46,ca084194eb48031bee12afbfdcf45b75319c186f,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromFile.java,NO_METHOD,DFLT_FILENAME_ATTR,fixed,6,3,5,5,TP,TP,TP
BAD_PRACTICE,SE_INNER_CLASS,3,19,commons-digester,de0110ce8153e5b4fccf8c2704cd6ecf1406168d,2e3699b324064e04bd4c02e1de3923b5630baeb6,src/main/java/org/apache/commons/digester/annotations/internal/RuleSetCache.java,56,67,63735b02d41efe980b8cec0c2e4cb791901ec227,src/main/java/org/apache/commons/digester/annotations/internal/RuleSetCache.java,NO_METHOD,NO_FIELD,unfixed,10,10,22,22,TP,TP,TP
PERFORMANCE,SS_SHOULD_BE_STATIC,2,18,commons-digester,6b8bbbd50346d1bc1167ccf09942478303ed36be,ccd9f6acbcabe67b56b811954183e57d5304db49,src/main/java/org/apache/commons/digester3/plugins/PluginContext.java,56,56,e4777779cae2487c72f62f1ff4f7f5c7c2890610,src/main/java/org/apache/commons/digester3/plugins/PluginContext.java,NO_METHOD,DFLT_PLUGIN_CLASS_ATTR,fixed,5,7,15,15,TP,TP,TP
PERFORMANCE,URF_UNREAD_FIELD,2,18,commons-digester,6b8bbbd50346d1bc1167ccf09942478303ed36be,6b8bbbd50346d1bc1167ccf09942478303ed36be,src/main/java/org/apache/commons/digester3/xmlrules/FromXmlRulesModule.java,216,216,fa658c47c6fe57fd8d13be4f409b2e9250c492e4,src/main/java/org/apache/commons/digester3/xmlrules/FromXmlRulesModule.java,NO_METHOD,rootPath,unfixed,0,1,2,4,TP,TP,TP
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,commons-digester,de0110ce8153e5b4fccf8c2704cd6ecf1406168d,2e3699b324064e04bd4c02e1de3923b5630baeb6,src/main/java/org/apache/commons/digester/annotations/internal/RuleSetCache.java,56,67,63735b02d41efe980b8cec0c2e4cb791901ec227,src/main/java/org/apache/commons/digester/annotations/internal/RuleSetCache.java,NO_METHOD,NO_FIELD,unfixed,10,10,22,22,TP,TP,TP
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,18,commons-digester,f2a43e8afe6e4eb240f47a831dab86eca4c1f896,bb7f8f5e9eb084c317b4adb8536dd73bc99b9c6b,src/main/java/org/apache/commons/digester3/xmlrules/DigesterRuleParser.java,854,869,88bfc2945c68978002856bf4b6e550a7acc7a7a0,src/main/java/org/apache/commons/digester3/xmlrules/DigesterRuleParser.java,NO_METHOD,NO_FIELD,unfixed,3,4,63,63,TP,TP,TP
PERFORMANCE,URF_UNREAD_FIELD,2,18,commons-digester,c75edd1030901e7b8273202014918165f5e3e1a6,eebe3c03f9651c24a8e6e9964e09d1a69378d4d7,src/main/java/org/apache/commons/digester3/DigesterLoader.java,119,119,a30b916c11c28b5c2f78d262df8fa8d518570aef,src/main/java/org/apache/commons/digester3/DigesterLoader.java,NO_METHOD,useContextClassLoader,fixed,1,1,3,3,TP,TP,TP
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,18,commons-digester,61421cbac85f093cd21709559aa4f6fc01d7e26f,49c189d5cff46e8ef3e4ad2a87e00eef0838511d,src/main/java/org/apache/commons/digester3/RegexRules.java,153,156,fed2743a2e68493965a6bec977d460dff619aa67,src/main/java/org/apache/commons/digester3/RegexRules.java,NO_METHOD,NO_FIELD,fixed,18,3,5,5,TP,TP,TP
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-digester,61421cbac85f093cd21709559aa4f6fc01d7e26f,6a88863cf37c790924f7c9be5605889fe8f1fccc,src/main/java/org/apache/commons/digester3/annotations/reflect/MethodArgument.java,60,60,894abb412282eccbf43cbafaa2e1dfba2f5e08e1,src/main/java/org/apache/commons/digester3/annotations/reflect/MethodArgument.java,<init>(ILjava/lang/Class;[Ljava/lang/annotation/Annotation;)V,annotations,fixed,18,4,6,6,TP,TP,TP
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,18,commons-digester,f2a43e8afe6e4eb240f47a831dab86eca4c1f896,bb7f8f5e9eb084c317b4adb8536dd73bc99b9c6b,src/main/java/org/apache/commons/digester3/xmlrules/DigesterRuleParser.java,765,772,88bfc2945c68978002856bf4b6e550a7acc7a7a0,src/main/java/org/apache/commons/digester3/xmlrules/DigesterRuleParser.java,NO_METHOD,NO_FIELD,unfixed,3,1,63,63,TP,TP,TP
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,18,commons-digester,d2daf93dccbc100aeebe602fbd07dbaa8a00bb76,f9135711ab78ea01b4f03c3cc5bc18495fe65f48,src/java/org/apache/commons/digester/xmlrules/DigesterRuleParser.java,89,104,56bfa1db0aa2e27f8944d207e2035a957029a1d7,src/java/org/apache/commons/digester/xmlrules/DigesterRuleParser.java,NO_METHOD,NO_FIELD,unfixed,1,26,154,154,TP,TP,TP
DODGY_CODE,NP_LOAD_OF_KNOWN_NULL_VALUE,2,16,commons-digester,a1f0894b9eda805a84f633d60735c03361d7cfe5,58d1afdf1ca216b4028750697e0e64c173f628d3,src/java/org/apache/commons/digester/Digester.java,1602,1602,6d65751686b50fe723c689b3b1ea36aa019a5de2,src/java/org/apache/commons/digester/Digester.java,resolveEntity(Ljava/lang/String;Ljava/lang/String;)Lorg/xml/sax/InputSource;,NO_FIELD,fixed,771,1,5,15,TP,TP,TP
CORRECTNESS,NP_GUARANTEED_DEREF,2,8,commons-digester,9021617658a51d373e7ac1f8deced389eeebbdca,9021617658a51d373e7ac1f8deced389eeebbdca,core/src/main/java/org/apache/commons/digester3/AbstractMethodRule.java,241,241,452b3e796d6ddbfa1825ceffd0cb955b69289d7f,core/src/main/java/org/apache/commons/digester3/AbstractMethodRule.java,invoke()V,NO_FIELD,unfixed,19,41,86,86,TP,TP,TP
PERFORMANCE,URF_UNREAD_FIELD,2,18,commons-digester,c75edd1030901e7b8273202014918165f5e3e1a6,eebe3c03f9651c24a8e6e9964e09d1a69378d4d7,src/main/java/org/apache/commons/digester3/DigesterLoader.java,129,129,a30b916c11c28b5c2f78d262df8fa8d518570aef,src/main/java/org/apache/commons/digester3/DigesterLoader.java,NO_METHOD,classLoader,fixed,1,1,3,3,TP,TP,TP
CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,11,commons-digester,5aea5032c52dbe01377f70f382eda6fc4dc73505,0fd2d9d624b4a0b6f7cc01413a3c6fbe16f15254,src/main/java/org/apache/commons/digester3/rule/CallMethodRule.java,191,191,1677b5a14a16d261d459bae975a44f268fb85492,src/main/java/org/apache/commons/digester3/rule/CallMethodRule.java,end(Ljava/lang/String;Ljava/lang/String;)V,paramTypes,unfixed,2,1,7,10,TP,TP,TP
CORRECTNESS,VA_FORMAT_STRING_BAD_CONVERSION_FROM_ARRAY,1,7,commons-digester,5aea5032c52dbe01377f70f382eda6fc4dc73505,5aea5032c52dbe01377f70f382eda6fc4dc73505,src/main/java/org/apache/commons/digester3/ObjectCreateRule.java,98,98,8664dc3cc84cedf3b06e7711e7bffc0119a83566,src/main/java/org/apache/commons/digester3/ObjectCreateRule.java,toString()Ljava/lang/String;,NO_FIELD,unfixed,0,1,1,7,TP,TP,TP
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,16,commons-digester,6b8bbbd50346d1bc1167ccf09942478303ed36be,a7bd636d59e27ad53a3a4a4e584ef90c1509192f,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromDfltClass.java,40,40,51602b82008cfef74f7e0caff6ff69f5b21e7f4a,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromDfltClass.java,NO_METHOD,DFLT_METHOD_NAME,fixed,6,6,10,10,TP,TP,TP
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,16,commons-digester,6b8bbbd50346d1bc1167ccf09942478303ed36be,6cce2c0b40471dadf84b2765f5964a85b3388ab3,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromDfltMethod.java,38,38,7671b412b255ff9f189c74f5c57423ffe5621422,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromDfltMethod.java,NO_METHOD,DFLT_METHOD_NAME,fixed,6,3,5,5,TP,TP,TP
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,16,commons-digester,6b8bbbd50346d1bc1167ccf09942478303ed36be,1649fb0c1b7e9de11ea8aff03407948d7a4f1cfa,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromMethod.java,43,43,f74cc56fb7c2b3a427d271ff98d4c5f7eafd5534,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromMethod.java,NO_METHOD,DFLT_METHOD_ATTR,fixed,6,3,5,5,TP,TP,TP
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,16,commons-digester,6b8bbbd50346d1bc1167ccf09942478303ed36be,54b14b81732c21ec1b4cde26b4e538a23ab49bb2,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromClass.java,39,39,13b9ef181435e8d9956fcd8f0fec13c7ffd1fd57,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderFromClass.java,NO_METHOD,DFLT_METHOD_ATTR,fixed,6,15,15,15,TP,TP,TP
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-digester,fa658c47c6fe57fd8d13be4f409b2e9250c492e4,e4ce92db0a0c9bb21f73391793e842fabc7b14e5,src/main/java/org/apache/commons/digester3/xmlrules/FromXmlRulesModule.java,80,80,69431b6452e87915f65ba34302fb1bfa8daf5d55,src/main/java/org/apache/commons/digester3/xmlrules/FromXmlRulesModule.java,configure()V,NO_FIELD,unfixed,0,1,1,4,TP,TP,TP
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,18,commons-digester,f2a43e8afe6e4eb240f47a831dab86eca4c1f896,bb7f8f5e9eb084c317b4adb8536dd73bc99b9c6b,src/main/java/org/apache/commons/digester3/xmlrules/DigesterRuleParser.java,807,812,88bfc2945c68978002856bf4b6e550a7acc7a7a0,src/main/java/org/apache/commons/digester3/xmlrules/DigesterRuleParser.java,NO_METHOD,NO_FIELD,unfixed,3,2,63,63,TP,TP,TP
Multithreaded correctness,IS2_INCONSISTENT_SYNC,2,17,commons-digester,06c38617a3b7e708688fdcf2f001c82f5d1a2f2a,a23b9b9942380dec975758091348657052114425,src/main/java/org/apache/commons/digester3/ObjectCreateRule.java,312,312,38fc00aa8db401eefa934c9ebe40c0f0b7ae1eb3,src/main/java/org/apache/commons/digester3/ObjectCreateRule.java,NO_METHOD,defaultConstructorArguments,unfixed,2,1,2,7,TP,TP,TP
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,18,commons-digester,f2a43e8afe6e4eb240f47a831dab86eca4c1f896,bb7f8f5e9eb084c317b4adb8536dd73bc99b9c6b,src/main/java/org/apache/commons/digester3/xmlrules/DigesterRuleParser.java,743,746,88bfc2945c68978002856bf4b6e550a7acc7a7a0,src/main/java/org/apache/commons/digester3/xmlrules/DigesterRuleParser.java,NO_METHOD,NO_FIELD,unfixed,3,1,63,63,TP,TP,TP
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC,2,18,commons-digester,f2a43e8afe6e4eb240f47a831dab86eca4c1f896,bb7f8f5e9eb084c317b4adb8536dd73bc99b9c6b,src/main/java/org/apache/commons/digester3/xmlrules/DigesterRuleParser.java,779,784,88bfc2945c68978002856bf4b6e550a7acc7a7a0,src/main/java/org/apache/commons/digester3/xmlrules/DigesterRuleParser.java,NO_METHOD,NO_FIELD,unfixed,3,1,63,63,TP,TP,TP
MALICIOUS_CODE,EI_EXPOSE_REP,2,18,commons-digester,75d8364771414b52179e7084cad838b6c0a0660a,f88cd3b647cae3983ba0ccf6c63b83d9696f702b,src/main/java/org/apache/commons/digester3/RecordedInvocation.java,75,75,971e5f1d2388f380bbce0f1ccae5f914227413a9,src/main/java/org/apache/commons/digester3/RecordedInvocation.java,getArguments()[Ljava/lang/Object;,arguments,unfixed,5,1,1,2,TP,TP,TP
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,1,16,commons-digester,6b8bbbd50346d1bc1167ccf09942478303ed36be,a285ed1de33de7a3f1b71e9017f475337c03f572,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderSetProperties.java,48,48,ebfe8de94c603ea2de39e97347a4cb396ad92533,src/main/java/org/apache/commons/digester3/plugins/strategies/FinderSetProperties.java,NO_METHOD,DFLT_FALSEVAL,fixed,6,6,10,10,TP,TP,TP
