categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life time
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingConnection.java,762,762,,,prepareStatement(Ljava/lang/String;[I)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,485
CORRECTNESS,NP_NONNULL_RETURN_VIOLATION,1,6,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingConnection.java,713,713,,,prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,485
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingConnection.java,736,736,,,prepareStatement(Ljava/lang/String;II)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,485
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingConnection.java,774,774,,,prepareStatement(Ljava/lang/String;[Ljava/lang/String;)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,485
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingConnection.java,110,110,,,checkOpen()V,NO_FIELD,unfixed,485
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingConnection.java,722,722,,,prepareStatement(Ljava/lang/String;I)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,485
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingResultSet.java,400,400,,,getBytes(I)[B,NO_FIELD,unfixed,485
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingResultSet.java,410,410,,,getBytes(Ljava/lang/String;)[B,NO_FIELD,unfixed,485
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,354,354,,,executeUpdate(Ljava/lang/String;[I)I,NO_FIELD,unfixed,159
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,366,366,,,executeUpdate(Ljava/lang/String;[Ljava/lang/String;)I,NO_FIELD,unfixed,159
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,342,342,,,executeUpdate(Ljava/lang/String;I)I,NO_FIELD,unfixed,159
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,318,318,,,executeQuery(Ljava/lang/String;)Ljava/sql/ResultSet;,NO_FIELD,unfixed,159
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,194,194,,,execute(Ljava/lang/String;I)Z,NO_FIELD,unfixed,159
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,206,206,,,execute(Ljava/lang/String;[I)Z,NO_FIELD,unfixed,159
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,182,182,,,execute(Ljava/lang/String;)Z,NO_FIELD,unfixed,159
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,275,275,,,executeLargeUpdate(Ljava/lang/String;I)J,NO_FIELD,unfixed,159
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,260,260,,,executeLargeUpdate(Ljava/lang/String;)J,NO_FIELD,unfixed,159
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,330,330,,,executeUpdate(Ljava/lang/String;)I,NO_FIELD,unfixed,159
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,248,248,,,executeLargeBatch()[J,NO_FIELD,unfixed,159
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,218,218,,,execute(Ljava/lang/String;[Ljava/lang/String;)Z,NO_FIELD,unfixed,159
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,79,79,,,addBatch(Ljava/lang/String;)V,NO_FIELD,unfixed,485
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,290,290,,,executeLargeUpdate(Ljava/lang/String;[I)J,NO_FIELD,unfixed,159
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DelegatingStatement.java,305,305,,,executeLargeUpdate(Ljava/lang/String;[Ljava/lang/String;)J,NO_FIELD,unfixed,159
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/DriverFactory.java,70,70,,,createDriver(Lorg/apache/commons/dbcp2/BasicDataSource;)Ljava/sql/Driver;,NO_FIELD,unfixed,485
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolableConnection.java,49,49,,,<clinit>()V,NO_FIELD,unfixed,485
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolableConnection.java,158,158,,,close()V,NO_FIELD,unfixed,485
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,93207813fd6b6c0230cfcebb0e9f5b19e9fa72b9,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolableConnection.java,348,348,,,validate(Ljava/lang/String;I)V,NO_FIELD,unfixed,483
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolableConnection.java,389,389,,,validate(Ljava/lang/String;Ljava/time/Duration;)V,NO_FIELD,unfixed,485
SECURITY,SQL_NONCONSTANT_STRING_PASSED_TO_EXECUTE,3,15,commons-dbcp,e92a0374aff8f973cf29cb3f103224ddb87b127d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolableConnectionFactory.java,369,369,,,initializeConnection(Ljava/sql/Connection;)V,NO_FIELD,unfixed,159
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,93207813fd6b6c0230cfcebb0e9f5b19e9fa72b9,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolableConnectionFactory.java,746,746,,,validateConnection(Lorg/apache/commons/dbcp2/PoolableConnection;)V,NO_FIELD,unfixed,483
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolingDriver.java,231,231,,,invalidateConnection(Ljava/sql/Connection;)V,NO_FIELD,unfixed,485
MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,2,18,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolingDriver.java,88,88,,,NO_METHOD,pools,unfixed,485
BAD_PRACTICE,DE_MIGHT_IGNORE,3,19,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/PoolingDriver.java,82,82,,,<clinit>()V,NO_FIELD,unfixed,485
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/Utils.java,232,232,,,toCharArray(Ljava/lang/String;)[C,NO_FIELD,unfixed,485
MALICIOUS_CODE,MS_MUTABLE_COLLECTION_PKGPROTECT,2,18,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/Utils.java,75,75,,,NO_METHOD,DISCONNECTION_SQL_CODES,unfixed,485
SECURITY,SQL_PREPARED_STATEMENT_GENERATED_FROM_NONCONSTANT_STRING,3,15,commons-dbcp,a269efb91c7adad72d6158c1f90dbc0f2acdca2d,53031c1ed470776fb2bca28dbe077623c36316cf,src/main/java/org/apache/commons/dbcp2/cpdsadapter/ConnectionImpl.java,230,230,,,prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,NO_FIELD,unfixed,485
