categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,life_time,location_count,method_count,file_count,mark-vtype,mark-category,mark-all
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/binary/Hex.java,168,168,,,decode([B)[B,NO_FIELD,unfixed,509,5,6,18,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/binary/Hex.java,205,205,,,encode([B)[B,NO_FIELD,unfixed,509,5,6,18,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/binary/Hex.java,221,221,,,encode(Ljava/lang/Object;)Ljava/lang/Object;,NO_FIELD,unfixed,509,5,6,18,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,356aee756a4b13c717392032cc70ebfeba2ee0e6,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/digest/DigestUtils.java,381,381,,,sha384(Ljava/lang/String;)[B,NO_FIELD,unfixed,10,5,7,34,UNKNOWN,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,356aee756a4b13c717392032cc70ebfeba2ee0e6,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/digest/DigestUtils.java,243,243,,,sha(Ljava/lang/String;)[B,NO_FIELD,unfixed,10,5,7,34,UNKNOWN,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,356aee756a4b13c717392032cc70ebfeba2ee0e6,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/digest/DigestUtils.java,473,473,,,sha512(Ljava/lang/String;)[B,NO_FIELD,unfixed,10,5,7,34,UNKNOWN,UNKNOWN,UNKNOWN
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/digest/DigestUtils.java,174,174,,,md5(Ljava/lang/String;)[B,NO_FIELD,unfixed,509,5,6,34,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,356aee756a4b13c717392032cc70ebfeba2ee0e6,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/digest/DigestUtils.java,289,289,,,sha256(Ljava/lang/String;)[B,NO_FIELD,unfixed,10,5,7,34,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/language/Metaphone.java,144,306,,,metaphone(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,509,11,14,14,FP,FP,FP
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-codec,eda7f6f9611bd8cf4c1e71f1e16c44611cbfbe7b,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/language/RefinedSoundex.java,43,43,,,NO_METHOD,US_ENGLISH_MAPPING,unfixed,10,9,10,13,UNKNOWN,UNKNOWN,UNKNOWN
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-codec,ee2d79cddbace4618e7ae31f07343f804d800962,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/language/Soundex.java,50,50,,,NO_METHOD,US_ENGLISH_MAPPING,unfixed,10,10,10,11,UNKNOWN,UNKNOWN,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/net/BCodec.java,88,88,,,doDecoding([B)[B,NO_FIELD,unfixed,509,12,12,24,FP,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/net/BCodec.java,81,81,,,doEncoding([B)[B,NO_FIELD,unfixed,509,12,12,24,FP,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/net/QCodec.java,136,136,,,doEncoding([B)[B,NO_FIELD,unfixed,509,12,12,24,FP,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/net/QCodec.java,151,151,,,doDecoding([B)[B,NO_FIELD,unfixed,509,12,12,24,FP,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/net/QuotedPrintableCodec.java,179,179,,,decodeQuotedPrintable([B)[B,NO_FIELD,unfixed,509,11,12,24,FP,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/net/QuotedPrintableCodec.java,142,142,,,encodeQuotedPrintable(Ljava/util/BitSet;[B)[B,NO_FIELD,unfixed,509,11,12,24,FP,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/net/URLCodec.java,165,165,,,decodeUrl([B)[B,NO_FIELD,unfixed,509,10,12,38,FP,FP,FP
DODGY_CODE,URF_UNREAD_PUBLIC_OR_PROTECTED_FIELD,3,20,commons-codec,b40cb99ccd4407f03d5b8bdf818069c57495b846,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/net/URLCodec.java,64,64,,,NO_METHOD,ESCAPE_CHAR,unfixed,9,6,14,38,UNKNOWN,FP,UNKNOWN
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/net/URLCodec.java,121,121,,,encodeUrl(Ljava/util/BitSet;[B)[B,NO_FIELD,unfixed,509,4,12,38,FP,FP,FP
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,3,20,commons-codec,b40cb99ccd4407f03d5b8bdf818069c57495b846,bc2e477f7530ba40cca08687067082ec6805bcb5,src/java/org/apache/commons/codec/net/URLCodec.java,64,64,,,NO_METHOD,ESCAPE_CHAR,unfixed,9,6,14,38,UNKNOWN,UNKNOWN,UNKNOWN
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,3,20,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/StringEncoderComparator.java,43,81,,,NO_METHOD,NO_FIELD,unfixed,18,12,13,13,UNKNOWN,UNKNOWN,FP
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/binary/Base32.java,382,422,,,encode([BII)V,NO_FIELD,unfixed,18,4,11,20,UNKNOWN,FP,FP
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/binary/Base32.java,320,349,,,decode([BII)V,NO_FIELD,unfixed,18,4,9,20,UNKNOWN,FP,FP
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/binary/Base64.java,339,356,,,encode([BII)V,NO_FIELD,unfixed,18,4,20,48,UNKNOWN,FP,FP
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/binary/Base64.java,452,462,,,decode([BII)V,NO_FIELD,unfixed,18,4,24,48,UNKNOWN,FP,FP
PERFORMANCE,SS_SHOULD_BE_STATIC,2,18,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/binary/BaseNCodec.java,75,75,,,NO_METHOD,PAD,unfixed,18,5,5,6,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/binary/StringUtils.java,153,153,,,getBytesUnchecked(Ljava/lang/String;Ljava/lang/String;)[B,NO_FIELD,unfixed,18,7,7,8,UNKNOWN,FP,FP
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/language/Metaphone.java,144,306,,,metaphone(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,18,11,14,14,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/net/BCodec.java,80,80,,,doEncoding([B)[B,NO_FIELD,unfixed,18,12,12,24,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/net/BCodec.java,87,87,,,doDecoding([B)[B,NO_FIELD,unfixed,18,12,12,24,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/net/QCodec.java,135,135,,,doEncoding([B)[B,NO_FIELD,unfixed,18,12,12,24,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/net/QCodec.java,150,150,,,doDecoding([B)[B,NO_FIELD,unfixed,18,12,12,24,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/net/QuotedPrintableCodec.java,142,142,,,encodeQuotedPrintable(Ljava/util/BitSet;[B)[B,NO_FIELD,unfixed,18,11,12,24,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/net/QuotedPrintableCodec.java,179,179,,,decodeQuotedPrintable([B)[B,NO_FIELD,unfixed,18,11,12,24,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/net/URLCodec.java,126,126,,,encodeUrl(Ljava/util/BitSet;[B)[B,NO_FIELD,unfixed,18,7,12,38,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,2ce6791741d501bb2e332f6c23ed319d9cf69368,src/java/org/apache/commons/codec/net/URLCodec.java,165,165,,,decodeUrl([B)[B,NO_FIELD,unfixed,18,10,12,38,UNKNOWN,FP,FP
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/StringEncoderComparator.java,47,88,,,NO_METHOD,NO_FIELD,unfixed,170,20,23,23,FP,FP,FP
PERFORMANCE,SS_SHOULD_BE_STATIC,2,18,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/binary/BaseNCodec.java,156,156,,,NO_METHOD,PAD,unfixed,170,17,25,29,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/binary/StringUtils.java,51,51,,,getBytes(Ljava/lang/String;Ljava/nio/charset/Charset;)[B,NO_FIELD,unfixed,170,8,20,43,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/binary/StringUtils.java,96,96,,,getBytesUnchecked(Ljava/lang/String;Ljava/lang/String;)[B,NO_FIELD,unfixed,170,8,23,43,UNKNOWN,FP,FP
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/digest/Md5Crypt.java,189,189,,,md5Crypt([BLjava/lang/String;Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,170,7,14,14,FP,FP,FP
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/digest/Sha2Crypt.java,146,146,,,sha2Crypt([BLjava/lang/String;Ljava/lang/String;ILjava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,170,7,15,15,FP,FP,FP
I18N,DM_CONVERT_CASE,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/language/MatchRatingApproachEncoder.java,385,385,,,removeDoubleConsonants(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,170,12,12,36,FP,FP,FP
DODGY_CODE,UC_USELESS_CONDITION,2,16,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/language/MatchRatingApproachEncoder.java,189,189,,,getMinRating(I)I,NO_FIELD,unfixed,170,24,24,36,FP,FP,FP
DODGY_CODE,UC_USELESS_CONDITION,2,16,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/language/MatchRatingApproachEncoder.java,191,191,,,getMinRating(I)I,NO_FIELD,unfixed,170,24,24,36,FP,FP,FP
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/language/bm/Languages.java,119,119,,,restrictTo(Lorg/apache/commons/codec/language/bm/Languages$LanguageSet;)Lorg/apache/commons/codec/language/bm/Languages$LanguageSet;,NO_FIELD,unfixed,170,18,24,37,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/net/BCodec.java,102,102,,,doDecoding([B)[B,NO_FIELD,unfixed,170,16,23,46,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/net/BCodec.java,94,94,,,doEncoding([B)[B,NO_FIELD,unfixed,170,16,23,46,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/net/QCodec.java,155,155,,,doEncoding([B)[B,NO_FIELD,unfixed,170,20,23,46,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/net/QCodec.java,171,171,,,doDecoding([B)[B,NO_FIELD,unfixed,170,20,23,46,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/net/QuotedPrintableCodec.java,158,158,,,encodeQuotedPrintable(Ljava/util/BitSet;[B)[B,NO_FIELD,unfixed,170,6,11,46,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/net/QuotedPrintableCodec.java,193,193,,,decodeQuotedPrintable([B)[B,NO_FIELD,unfixed,170,6,23,46,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/net/URLCodec.java,163,163,,,decodeUrl([B)[B,NO_FIELD,unfixed,170,16,23,46,UNKNOWN,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,f4fc386ef66d0f2b2fda3578cc83312b69804813,52cfc73491e417366c77c226a7b01b40f7677f9a,src/main/java/org/apache/commons/codec/net/URLCodec.java,123,123,,,encodeUrl(Ljava/util/BitSet;[B)[B,NO_FIELD,unfixed,170,13,23,46,UNKNOWN,FP,FP
BAD_PRACTICE,SE_COMPARATOR_SHOULD_BE_SERIALIZABLE,3,20,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/StringEncoderComparator.java,46,83,,,NO_METHOD,NO_FIELD,unfixed,235,12,13,13,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/binary/Base64.java,54,54,,,<clinit>()V,NO_FIELD,unfixed,235,1,2,48,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/binary/Hex.java,169,169,,,encode([B)[B,NO_FIELD,unfixed,235,1,6,18,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/binary/Hex.java,132,132,,,decode([B)[B,NO_FIELD,unfixed,235,1,6,18,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/binary/Hex.java,185,185,,,encode(Ljava/lang/Object;)Ljava/lang/Object;,NO_FIELD,unfixed,235,1,6,18,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/digest/DigestUtils.java,322,322,,,sha512(Ljava/lang/String;)[B,NO_FIELD,unfixed,235,1,7,34,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/digest/DigestUtils.java,266,266,,,sha384(Ljava/lang/String;)[B,NO_FIELD,unfixed,235,1,7,34,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/digest/DigestUtils.java,137,137,,,md5(Ljava/lang/String;)[B,NO_FIELD,unfixed,235,1,6,34,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/digest/DigestUtils.java,181,181,,,sha(Ljava/lang/String;)[B,NO_FIELD,unfixed,235,1,7,34,FP,FP,FP
I18N,DM_DEFAULT_ENCODING,1,19,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/digest/DigestUtils.java,209,209,,,sha256(Ljava/lang/String;)[B,NO_FIELD,unfixed,235,1,7,34,FP,FP,FP
I18N,DM_CONVERT_CASE,3,20,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/language/DoubleMetaphone.java,926,926,,,cleanInput(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,235,2,2,2,FP,FP,FP
I18N,DM_CONVERT_CASE,3,20,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/language/Metaphone.java,83,83,,,metaphone(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,235,1,14,14,FP,FP,FP
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/language/Metaphone.java,138,299,,,metaphone(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,235,1,14,14,FP,FP,FP
BAD_PRACTICE,SI_INSTANCE_BEFORE_FINALS_ASSIGNED,2,16,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/language/RefinedSoundex.java,37,37,,,<clinit>()V,US_ENGLISH,unfixed,235,1,1,13,UNKNOWN,FP,FP
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/language/RefinedSoundex.java,71,71,,,<init>([C)V,soundexMapping,unfixed,235,2,2,13,UNKNOWN,FP,FP
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/language/RefinedSoundex.java,44,44,,,NO_METHOD,US_ENGLISH_MAPPING,unfixed,235,9,10,13,FP,FP,FP
MALICIOUS_CODE,MS_PKGPROTECT,2,18,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/language/Soundex.java,50,50,,,NO_METHOD,US_ENGLISH_MAPPING,unfixed,235,10,10,11,FP,FP,FP
I18N,DM_CONVERT_CASE,3,20,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/language/SoundexUtils.java,53,53,,,clean(Ljava/lang/String;)Ljava/lang/String;,NO_FIELD,unfixed,235,2,2,2,FP,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/net/BCodec.java,80,80,,,doEncoding([B)[B,NO_FIELD,unfixed,235,12,12,24,FP,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/net/BCodec.java,87,87,,,doDecoding([B)[B,NO_FIELD,unfixed,235,12,12,24,FP,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/net/QCodec.java,150,150,,,doDecoding([B)[B,NO_FIELD,unfixed,235,12,12,24,FP,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/net/QCodec.java,135,135,,,doEncoding([B)[B,NO_FIELD,unfixed,235,12,12,24,FP,FP,FP
DODGY_CODE,PZLA_PREFER_ZERO_LENGTH_ARRAYS,3,20,commons-codec,a5dabc871c184452f437cf4ee30af20b22053c43,fb5e3f403b8483627d9661fcf2985e78c8640c83,src/java/org/apache/commons/codec/net/QuotedPrintableCodec.java,177,177,,,decodeQuotedPrintable([B)[B,NO_FIELD,unfixed,235,11,12,24,FP,FP,FP
