categpry,vtype,priority,rank,project,origin commit,buggy commit,buggy path,buggy start,buggy end,fixer,fixer path,method,field,resolution,Kind,Name,File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/XMLConfiguration.java,810,814,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.configuration.XMLConfiguration,main\java\org\apache\commons\configuration\XMLConfiguration.java,2.0,2.0,2.0,1.0,21.0,0.0,11.0,9.0,3.0,11.0,11.0,4.0,-1,0.0,7.0,-1,-1,-1,45.0,9.0,45.0,237.0,0.0,7.0,5.0,33.0,-1,1515.0,102.0,762.0,160.0,359.0,653.0,-1,-1,-1,271.0,398.0,156.0,242.0,-1,-1,-1,-1,-1,7.0,7.0,9.0,3.0,-1,5.0,3.0,-1,93.0,80.0,0.86,103.0,103.0,106.0,47.0
BAD_PRACTICE,SE_BAD_FIELD,3,19,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/XMLConfiguration.java,-1,-1,,,NO_METHOD,entityResolver,unfixed,Public Class,org.apache.commons.configuration.XMLConfiguration,main\java\org\apache\commons\configuration\XMLConfiguration.java,2.0,2.0,2.0,1.0,21.0,0.0,11.0,9.0,3.0,11.0,11.0,4.0,-1,0.0,7.0,-1,-1,-1,45.0,9.0,45.0,237.0,0.0,7.0,5.0,33.0,-1,1515.0,102.0,762.0,160.0,359.0,653.0,-1,-1,-1,271.0,398.0,156.0,242.0,-1,-1,-1,-1,-1,7.0,7.0,9.0,3.0,-1,5.0,3.0,-1,93.0,80.0,0.86,103.0,103.0,106.0,47.0
BAD_PRACTICE,SE_INNER_CLASS,3,19,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/XMLConfiguration.java,1252,1400,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.configuration.XMLConfiguration,main\java\org\apache\commons\configuration\XMLConfiguration.java,2.0,2.0,2.0,1.0,21.0,0.0,11.0,9.0,3.0,11.0,11.0,4.0,-1,0.0,7.0,-1,-1,-1,45.0,9.0,45.0,237.0,0.0,7.0,5.0,33.0,-1,1515.0,102.0,762.0,160.0,359.0,653.0,-1,-1,-1,271.0,398.0,156.0,242.0,-1,-1,-1,-1,-1,7.0,7.0,9.0,3.0,-1,5.0,3.0,-1,93.0,80.0,0.86,103.0,103.0,106.0,47.0
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,18,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/XMLPropertiesConfiguration.java,167,167,,,save(Ljava/io/Writer;)V,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.AbstractFileConfiguration.save(),main\java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13.0,24.0,1.0,16.0,1.0,7.0,7.0,5.0,4.0,1.0,4.0,7.0,1.0,6.0,3.0,3.0,3.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.44,3.0,3.0,3.0,1.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/XMLPropertiesConfiguration.java,154,154,,,load(Ljava/io/Reader;)V,NO_FIELD,unfixed,Protected Method,org.apache.commons.configuration.AbstractFileConfiguration.enterNoReload(),main\java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,17.0,0.0,7.0,1.0,2.0,10.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.43,1.0,1.0,1.0,1.0
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/XMLPropertiesConfiguration.java,145,148,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.configuration.XMLPropertiesConfiguration,main\java\org\apache\commons\configuration\XMLPropertiesConfiguration.java,1.0,1.0,1.0,1.0,18.0,1.0,11.0,6.0,1.0,2.0,2.0,0.0,-1,0.0,1.0,-1,-1,-1,8.0,0.0,8.0,183.0,0.0,2.0,0.0,6.0,-1,261.0,29.0,133.0,28.0,60.0,100.0,-1,-1,-1,50.0,74.0,30.0,44.0,-1,-1,-1,-1,-1,5.0,5.0,5.0,1.0,-1,6.0,2.0,-1,0.0,0.0,0.75,15.0,15.0,15.0,8.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/beanutils/BeanHelper.java,251,251,,,getDefaultClass(Ljava/lang/Object;Ljava/lang/String;)Ljava/lang/Class;,NO_FIELD,unfixed,Private Static Method,"org.apache.commons.configuration.beanutils.BeanHelper.getDefaultClass(Object,String)",main\java\org\apache\commons\configuration\beanutils\BeanHelper.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,22.0,0.0,16.0,2.0,7.0,6.0,3.0,3.0,0.0,4.0,7.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,-1,-1,-1,-1,3.0,-1,2.0,3.0,-1,-1,0.38,3.0,3.0,3.0,3.0
DODGY_CODE,BC_UNCONFIRMED_CAST_OF_RETURN_VALUE,3,20,commons-configuration,02fb33f7617a0924468d9dacf5bc2406f2446cef,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/beanutils/XMLBeanDeclaration.java,403,403,,,createBeanDeclaration(Lorg/apache/commons/configuration/tree/ConfigurationNode;)Lorg/apache/commons/configuration/beanutils/BeanDeclaration;,NO_FIELD,unfixed,Protected Method,org.apache.commons.configuration.beanutils.TestXMLBeanDeclaration.testGetNestedBeanDeclarationsFactoryMethod.(Anon_1).createBeanDeclaration(ConfigurationNode),test\java\org\apache\commons\configuration\beanutils\TestXMLBeanDeclaration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.0,6.0,0.0,6.0,0.0,4.0,0.0,5.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/interpol/ExprLookup.java,327,327,,,setValue(Ljava/lang/Object;)V,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.ConfigurationMap.ConfigurationSet.Entry.setValue(Object),main\java\org\apache\commons\configuration\ConfigurationMap.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,6.0,0.0,6.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.0,1.0,1.0,1.0,1.0
I18N,DM_DEFAULT_ENCODING,1,19,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/plist/XMLPropertyListConfiguration.java,417,417,,,printValue(Ljava/io/PrintWriter;ILjava/lang/Object;)V,NO_FIELD,unfixed,Private Method,"org.apache.commons.configuration.plist.PropertyListConfiguration.printValue(PrintWriter,int,Object)",main\java\org\apache\commons\configuration\plist\PropertyListConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,63.0,3.0,55.0,8.0,32.0,5.0,17.0,11.0,1.0,22.0,33.0,8.0,25.0,11.0,11.0,11.0,1.0,6.0,-1,-1,-1,-1,0.0,-1,3.0,0.0,-1,-1,0.09,11.0,11.0,11.0,1.0
DODGY_CODE,REC_CATCH_EXCEPTION,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/plist/XMLPropertyListConfiguration.java,261,261,,,load(Ljava/io/Reader;)V,NO_FIELD,unfixed,Protected Method,org.apache.commons.configuration.AbstractFileConfiguration.enterNoReload(),main\java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,17.0,0.0,7.0,1.0,2.0,10.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.43,1.0,1.0,1.0,1.0
PERFORMANCE,SIC_INNER_SHOULD_BE_STATIC_ANON,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/plist/XMLPropertyListConfiguration.java,242,245,,,NO_METHOD,NO_FIELD,unfixed,Public Class,org.apache.commons.configuration.plist.XMLPropertyListConfiguration,main\java\org\apache\commons\configuration\plist\XMLPropertyListConfiguration.java,3.0,3.0,3.0,1.0,24.0,1.0,18.0,4.0,1.0,6.0,6.0,0.0,-1,0.0,2.0,-1,-1,-1,12.0,0.0,12.0,204.0,0.0,3.0,0.0,9.0,-1,700.0,57.0,430.0,68.0,196.0,214.0,-1,-1,-1,131.0,213.0,67.0,146.0,-1,-1,-1,-1,-1,16.0,16.0,18.0,1.0,-1,5.0,3.0,-1,0.0,0.0,0.5,37.0,37.0,39.0,12.0
I18N,DM_DEFAULT_ENCODING,1,19,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/plist/XMLPropertyListConfiguration.java,700,700,,,addDataValue(Ljava/lang/String;)V,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.plist.XMLPropertyListConfiguration.PListNode.addDataValue(String),main\java\org\apache\commons\configuration\plist\XMLPropertyListConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,10.0,0.0,4.0,1.0,1.0,6.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.5,1.0,1.0,1.0,1.0
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,2,18,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/reloading/FileChangedReloadingStrategy.java,212,212,,,getName(Ljava/io/File;)Ljava/lang/String;,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.CombinedConfiguration.ConfigData.getName(),main\java\org\apache\commons\configuration\CombinedConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.0,9.0,0.0,4.0,1.0,1.0,5.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.25,1.0,1.0,1.0,1.0
CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,11,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/reloading/VFSFileChangedReloadingStrategy.java,82,82,,,init()V,configuration,unfixed,Private Method,org.apache.commons.configuration.AbstractFileConfiguration.initReloadingStrategy(),main\java\org\apache\commons\configuration\AbstractFileConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,7.0,0.0,4.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,0.75,1.0,1.0,1.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/resolver/CatalogResolver.java,516,516,,,normalizeURI(Ljava/lang/String;)Ljava/lang/String;,catalogManager,unfixed,Protected Method,org.apache.commons.configuration.resolver.CatalogResolver.Catalog.normalizeURI(String),main\java\org\apache\commons\configuration\resolver\CatalogResolver.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,12.0,0.0,6.0,3.0,3.0,6.0,4.0,1.0,0.0,3.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,2.0,2.0,2.0,1.0
DODGY_CODE,BC_UNCONFIRMED_CAST,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/resolver/CatalogResolver.java,378,378,,,loadSystemCatalogs()V,catalogManager,unfixed,Public Method,org.apache.commons.configuration.resolver.CatalogResolver.Catalog.loadSystemCatalogs(),main\java\org\apache\commons\configuration\resolver\CatalogResolver.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.0,62.0,4.0,52.0,8.0,29.0,6.0,14.0,14.0,1.0,18.0,26.0,9.0,17.0,9.0,9.0,9.0,6.0,7.0,-1,-1,-1,-1,6.0,-1,5.0,4.0,-1,-1,0.12,9.0,9.0,9.0,6.0
DODGY_CODE,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,1,16,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/resolver/CatalogResolver.java,403,403,,,loadSystemCatalogs()V,NO_FIELD,unfixed,Public Method,org.apache.commons.configuration.resolver.CatalogResolver.Catalog.loadSystemCatalogs(),main\java\org\apache\commons\configuration\resolver\CatalogResolver.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.0,62.0,4.0,52.0,8.0,29.0,6.0,14.0,14.0,1.0,18.0,26.0,9.0,17.0,9.0,9.0,9.0,6.0,7.0,-1,-1,-1,-1,6.0,-1,5.0,4.0,-1,-1,0.12,9.0,9.0,9.0,6.0
DODGY_CODE,ST_WRITE_TO_STATIC_FROM_INSTANCE_METHOD,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/resolver/CatalogResolver.java,339,339,,,getPrivateCatalog()Lorg/apache/xml/resolver/Catalog;,staticCatalog,unfixed,Public Method,org.apache.commons.configuration.resolver.CatalogResolver.CatalogManager.getPrivateCatalog(),main\java\org\apache\commons\configuration\resolver\CatalogResolver.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,34.0,3.0,23.0,2.0,12.0,8.0,7.0,5.0,1.0,8.0,12.0,2.0,10.0,4.0,4.0,5.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.35,4.0,4.0,5.0,1.0
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-configuration,6244f38b7ad231c39f31bc55801f84d118e0ed76,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/tree/DefaultConfigurationNode.java,577,577,,,removeNodes(Ljava/lang/String;)Z,namedNodes,unfixed,Public Method,org.apache.commons.configuration.tree.DefaultConfigurationNode.SubNodes.removeNodes(String),main\java\org\apache\commons\configuration\tree\DefaultConfigurationNode.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.0,20.0,0.0,14.0,2.0,7.0,6.0,4.0,3.0,0.0,5.0,8.0,2.0,6.0,3.0,3.0,4.0,3.0,2.0,-1,-1,-1,-1,2.0,-1,2.0,2.0,-1,-1,0.43,3.0,3.0,4.0,3.0
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-configuration,6244f38b7ad231c39f31bc55801f84d118e0ed76,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/tree/DefaultConfigurationNode.java,657,657,,,getSubNodes(Ljava/lang/String;)Ljava/util/List;,namedNodes,unfixed,Public Method,org.apache.commons.configuration.tree.DefaultConfigurationNode.SubNodes.getSubNodes(),main\java\org\apache\commons\configuration\tree\DefaultConfigurationNode.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.0,17.0,0.0,11.0,1.0,4.0,6.0,3.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.55,2.0,2.0,2.0,1.0
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-configuration,6244f38b7ad231c39f31bc55801f84d118e0ed76,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/tree/DefaultConfigurationNode.java,549,549,,,removeNode(Lorg/apache/commons/configuration/tree/ConfigurationNode;)Z,namedNodes,unfixed,Protected Method,org.apache.commons.configuration.HierarchicalConfiguration.removeNode(ConfigurationNode),main\java\org\apache\commons\configuration\HierarchicalConfiguration.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.0,19.0,0.0,12.0,2.0,5.0,7.0,3.0,3.0,0.0,3.0,6.0,2.0,4.0,3.0,3.0,3.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.58,3.0,3.0,3.0,1.0
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/tree/xpath/ConfigurationNodeIteratorBase.java,169,169,,,getMaxPosition()I,subNodes,unfixed,Protected Method,org.apache.commons.configuration.tree.xpath.ConfigurationNodeIteratorBase.getMaxPosition(),main\java\org\apache\commons\configuration\tree\xpath\ConfigurationNodeIteratorBase.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3.0,10.0,0.0,5.0,1.0,2.0,5.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.0,2.0,2.0,2.0,1.0
DODGY_CODE,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,3,20,commons-configuration,98a36cb34c1a33d119ddc670d0a71bfd593cb0e1,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/tree/xpath/ConfigurationNodeIteratorBase.java,105,105,,,getNodePointer()Lorg/apache/commons/jxpath/ri/model/NodePointer;,subNodes,unfixed,Public Method,org.apache.commons.configuration.tree.xpath.ConfigurationNodeIteratorBase.getNodePointer(),main\java\org\apache\commons\configuration\tree\xpath\ConfigurationNodeIteratorBase.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.0,14.0,1.0,8.0,1.0,3.0,5.0,6.0,2.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,-1,-1,-1,-1,0.0,-1,1.0,0.0,-1,-1,0.63,2.0,2.0,3.0,1.0
BAD_PRACTICE,SE_BAD_FIELD,2,16,commons-configuration,9e59ee0f1553ebadbdf5cda0c50fe3500a6b14ba,a1cf882d5ba7868de1c9d1a01ca9c999d48eb11a,src/main/java/org/apache/commons/configuration/tree/xpath/ConfigurationNodePointer.java,-1,-1,,,NO_METHOD,node,unfixed,Class,org.apache.commons.configuration.tree.xpath.ConfigurationNodePointer,main\java\org\apache\commons\configuration\tree\xpath\ConfigurationNodePointer.java,1.0,1.0,1.0,1.0,12.0,0.0,6.0,6.0,1.0,3.0,3.0,0.0,-1,0.0,1.0,-1,-1,-1,15.0,1.0,15.0,15.0,0.0,0.0,0.0,15.0,-1,227.0,18.0,102.0,25.0,37.0,108.0,-1,-1,-1,30.0,51.0,23.0,28.0,-1,-1,-1,-1,-1,7.0,7.0,9.0,6.0,-1,2.0,3.0,-1,33.0,33.0,1.06,22.0,22.0,25.0,20.0
CORRECTNESS,NP_GUARANTEED_DEREF,2,8,commons-configuration,367399031cf216b81b1c112fd4d2c9f3f32f097f,fcf1bf0756e013ef70f40acdb90af18af78fde74,src/java/org/apache/commons/configuration/ConfigurationUtils.java,391,391,,,constructFile(Ljava/lang/String;Ljava/lang/String;)Ljava/io/File;,NO_FIELD,unknown,Static Method,"org.apache.commons.configuration.ConfigurationUtils.constructFile(String,String)",java\org\apache\commons\configuration\ConfigurationUtils.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.0,54.0,6.0,32.0,4.0,16.0,16.0,8.0,10.0,1.0,11.0,16.0,4.0,12.0,5.0,5.0,7.0,1.0,2.0,-1,-1,-1,-1,0.0,-1,2.0,0.0,-1,-1,0.5,5.0,5.0,7.0,1.0
CORRECTNESS,NP_GUARANTEED_DEREF,2,8,commons-configuration,507917727d79d746d231251ccd19b43c0e0837b5,507917727d79d746d231251ccd19b43c0e0837b5,src/main/java/org/apache/commons/configuration/io/FileLocatorUtils.java,572,572,,,constructFile(Ljava/lang/String;Ljava/lang/String;)Ljava/io/File;,NO_FIELD,unknown,Protected Method,org.apache.commons.configuration.builder.combined.MultiFileConfigurationBuilder.constructFileName(MultiFileBuilderParametersImpl),main\java\org\apache\commons\configuration\builder\combined\MultiFileConfigurationBuilder.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,15.0,0.0,6.0,3.0,2.0,9.0,5.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.5,1.0,1.0,1.0,1.0
CORRECTNESS,NP_GUARANTEED_DEREF,2,8,commons-configuration,9fb7b91a1a032f6076a0bf8620f461a904a74136,9b26c1495fa6f1ca13de03a1f2e3892972828feb,src/main/java/org/apache/commons/configuration/io/FileLocatorUtils.java,572,572,,,constructFile(Ljava/lang/String;Ljava/lang/String;)Ljava/io/File;,NO_FIELD,unknown,Protected Method,org.apache.commons.configuration.builder.combined.MultiFileConfigurationBuilder.constructFileName(MultiFileBuilderParametersImpl),main\java\org\apache\commons\configuration\builder\combined\MultiFileConfigurationBuilder.java,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.0,15.0,0.0,6.0,3.0,2.0,9.0,5.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,-1,-1,-1,-1,0.0,-1,0.0,0.0,-1,-1,1.5,1.0,1.0,1.0,1.0
